"","GSM2859418","GSM2859446","GSM3045787","GSM3045788","GSM3319762","GSM3319763","GSM3319799","GSM3319800","GSM3319836","GSM3319837","GSM3319871","GSM3319872","GSM1414746","GSM1414747","GSM1414748","GSM1414749","GSM1414750","GSM1414751"
"201164",0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80854",1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
"55750",0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
"387893",1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
"84444",0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1
"4297",0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1
"91012",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"204219",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"10715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58508",0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1
"253782",0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1
"55870",0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"29956",1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"10919",0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"6839",0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0
"79603",0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"64324",1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
"56624",0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1
"6419",1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0
"170384",0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0
"23067",0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"56886",1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"54904",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"2526",0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
"152586",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"148789",1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
"200810",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"55624",1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
"64754",0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"56983",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"79723",1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
"644378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"644974",0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"8702",1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"9739",1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55830",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"7468",0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
"3703",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"83852",1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"8085",1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
"283358",0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
"51111",0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
"55757",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146664",1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2529",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"360203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90701",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57171",0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"4249",1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
"25834",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7837",0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"140687",1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1
"137902",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"9677",1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0
"23262",1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1
"201595",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"26007",1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0
"83468",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"158584",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"84752",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
"283209",0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
"145173",1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
"23491",0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84750",0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"221223",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"338707",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"1066",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1208",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"146802",1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55244",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"345274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"116085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8707",0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"123688",0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1
"51228",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51171",0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
"284004",0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
"79411",0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
"51741",0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0
"27090",0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
"129807",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"441282",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2524",0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1
"10202",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2527",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10553",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121214",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"374875",1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"2528",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"113612",1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
"56898",1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
"493869",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1487",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"64174",0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
"100288072",0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
"64180",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"93517",1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84869",1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
"340811",0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"91179",0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"133121",1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"11102",1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0
"85007",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"250",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"8644",0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0
"10826",0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
"251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200931",1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"3930",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"123264",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10941",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"79799",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"4645",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"5446",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"4864",1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3069",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"10632",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"27109",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4905",0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267020",1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7381",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"4519",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
