"","ImmProt_Th17_01","ImmProt_Th17_02","ImmProt_Th17_03","ImmProt_Th17_04"
"ENSG00000106692",NA,NA,NA,NA
"ENSG00000106701",NA,NA,NA,NA
"ENSG00000106714",NA,NA,NA,NA
"ENSG00000106723",NA,NA,NA,NA
"ENSG00000106733",0,0,0,1
"ENSG00000106771",NA,NA,NA,NA
"ENSG00000106772",NA,NA,NA,NA
"ENSG00000106780",NA,NA,NA,NA
"ENSG00000106785",NA,NA,NA,NA
"ENSG00000106789",NA,NA,NA,NA
"ENSG00000106799",NA,NA,NA,NA
"ENSG00000106803",NA,NA,NA,NA
"ENSG00000106804",NA,NA,NA,NA
"ENSG00000106809",NA,NA,NA,NA
"ENSG00000106819",NA,NA,NA,NA
"ENSG00000106823",NA,NA,NA,NA
"ENSG00000106829",NA,NA,NA,NA
"ENSG00000106852",NA,NA,NA,NA
"ENSG00000106853",NA,NA,NA,NA
"ENSG00000106868",NA,NA,NA,NA
"ENSG00000106927",NA,NA,NA,NA
"ENSG00000106948",NA,NA,NA,NA
"ENSG00000106952",NA,NA,NA,NA
"ENSG00000106976",NA,NA,NA,NA
"ENSG00000106991",NA,NA,NA,NA
"ENSG00000106992",1,1,1,1
"ENSG00000106993",NA,NA,NA,NA
"ENSG00000107014",NA,NA,NA,NA
"ENSG00000107018",NA,NA,NA,NA
"ENSG00000107020",NA,NA,NA,NA
"ENSG00000107021",NA,NA,NA,NA
"ENSG00000107036",NA,NA,NA,NA
"ENSG00000107077",NA,NA,NA,NA
"ENSG00000107099",NA,NA,NA,NA
"ENSG00000107104",NA,NA,NA,NA
"ENSG00000107105",NA,NA,NA,NA
"ENSG00000107130",NA,NA,NA,NA
"ENSG00000107140",NA,NA,NA,NA
"ENSG00000107147",NA,NA,NA,NA
"ENSG00000107159",NA,NA,NA,NA
"ENSG00000107164",NA,NA,NA,NA
"ENSG00000107165",NA,NA,NA,NA
"ENSG00000107175",NA,NA,NA,NA
"ENSG00000107185",NA,NA,NA,NA
"ENSG00000107186",NA,NA,NA,NA
"ENSG00000107187",NA,NA,NA,NA
"ENSG00000107201",NA,NA,NA,NA
"ENSG00000107223",NA,NA,NA,NA
"ENSG00000107242",1,1,1,1
"ENSG00000107249",NA,NA,NA,NA
"ENSG00000107262",NA,NA,NA,NA
"ENSG00000107263",NA,NA,NA,NA
"ENSG00000107281",NA,NA,NA,NA
"ENSG00000107282",NA,NA,NA,NA
"ENSG00000107290",NA,NA,NA,NA
"ENSG00000107295",NA,NA,NA,NA
"ENSG00000107317",1,1,1,1
"ENSG00000107331",NA,NA,NA,NA
"ENSG00000107338",NA,NA,NA,NA
"ENSG00000107341",NA,NA,NA,NA
"ENSG00000107362",NA,NA,NA,NA
"ENSG00000107371",NA,NA,NA,NA
"ENSG00000107372",NA,NA,NA,NA
"ENSG00000107404",NA,NA,NA,NA
"ENSG00000107438",NA,NA,NA,NA
"ENSG00000107443",NA,NA,NA,NA
"ENSG00000107447",NA,NA,NA,NA
"ENSG00000107485",NA,NA,NA,NA
"ENSG00000107518",NA,NA,NA,NA
"ENSG00000107521",NA,NA,NA,NA
"ENSG00000107537",NA,NA,NA,NA
"ENSG00000107551",NA,NA,NA,NA
"ENSG00000107554",NA,NA,NA,NA
"ENSG00000107560",NA,NA,NA,NA
"ENSG00000107562",NA,NA,NA,NA
"ENSG00000107566",NA,NA,NA,NA
"ENSG00000107581",NA,NA,NA,NA
"ENSG00000107593",NA,NA,NA,NA
"ENSG00000107611",NA,NA,NA,NA
"ENSG00000107614",NA,NA,NA,NA
"ENSG00000107625",NA,NA,NA,NA
"ENSG00000107643",NA,NA,NA,NA
"ENSG00000107651",NA,NA,NA,NA
"ENSG00000107669",NA,NA,NA,NA
"ENSG00000107672",NA,NA,NA,NA
"ENSG00000107679",NA,NA,NA,NA
"ENSG00000107719",NA,NA,NA,NA
"ENSG00000107731",NA,NA,NA,NA
"ENSG00000107736",NA,NA,NA,NA
"ENSG00000107738",NA,NA,NA,NA
"ENSG00000107742",NA,NA,NA,NA
"ENSG00000107745",NA,NA,NA,NA
"ENSG00000107758",NA,NA,NA,NA
"ENSG00000107771",NA,NA,NA,NA
"ENSG00000107779",NA,NA,NA,NA
"ENSG00000107789",0,1,0,0
"ENSG00000107796",NA,NA,NA,NA
"ENSG00000107798",0,0,1,1
"ENSG00000107807",NA,NA,NA,NA
"ENSG00000107815",NA,NA,NA,NA
"ENSG00000107816",NA,NA,NA,NA
"ENSG00000107819",NA,NA,NA,NA
"ENSG00000107821",NA,NA,NA,NA
"ENSG00000107829",NA,NA,NA,NA
"ENSG00000107831",NA,NA,NA,NA
"ENSG00000107833",NA,NA,NA,NA
"ENSG00000107854",NA,NA,NA,NA
"ENSG00000107859",NA,NA,NA,NA
"ENSG00000107862",NA,NA,NA,NA
"ENSG00000107863",NA,NA,NA,NA
"ENSG00000107864",NA,NA,NA,NA
"ENSG00000107872",NA,NA,NA,NA
"ENSG00000107874",NA,NA,NA,NA
"ENSG00000107882",NA,NA,NA,NA
"ENSG00000107890",NA,NA,NA,NA
"ENSG00000107897",NA,NA,NA,NA
"ENSG00000107902",1,1,1,1
"ENSG00000107929",NA,NA,NA,NA
"ENSG00000107937",NA,NA,NA,NA
"ENSG00000107938",NA,NA,NA,NA
"ENSG00000107949",NA,NA,NA,NA
"ENSG00000107951",NA,NA,NA,NA
"ENSG00000107954",NA,NA,NA,NA
"ENSG00000107957",NA,NA,NA,NA
"ENSG00000107959",NA,NA,NA,NA
"ENSG00000107960",NA,NA,NA,NA
"ENSG00000107968",NA,NA,NA,NA
"ENSG00000107984",NA,NA,NA,NA
"ENSG00000108001",NA,NA,NA,NA
"ENSG00000108010",NA,NA,NA,NA
"ENSG00000108018",NA,NA,NA,NA
"ENSG00000108021",NA,NA,NA,NA
"ENSG00000108039",NA,NA,NA,NA
"ENSG00000108055",NA,NA,NA,NA
"ENSG00000108061",NA,NA,NA,NA
"ENSG00000108064",NA,NA,NA,NA
"ENSG00000108091",NA,NA,NA,NA
"ENSG00000108094",NA,NA,NA,NA
"ENSG00000108100",NA,NA,NA,NA
"ENSG00000108106",NA,NA,NA,NA
"ENSG00000108107",NA,NA,NA,NA
"ENSG00000108175",NA,NA,NA,NA
"ENSG00000108176",NA,NA,NA,NA
"ENSG00000108179",NA,NA,NA,NA
"ENSG00000108187",NA,NA,NA,NA
"ENSG00000108219",NA,NA,NA,NA
"ENSG00000108231",NA,NA,NA,NA
"ENSG00000108239",NA,NA,NA,NA
"ENSG00000108242",NA,NA,NA,NA
"ENSG00000108244",NA,NA,NA,NA
"ENSG00000108255",NA,NA,NA,NA
"ENSG00000108256",NA,NA,NA,NA
"ENSG00000108262",NA,NA,NA,NA
"ENSG00000108298",NA,NA,NA,NA
"ENSG00000108306",NA,NA,NA,NA
"ENSG00000108309",NA,NA,NA,NA
"ENSG00000108312",NA,NA,NA,NA
"ENSG00000108342",NA,NA,NA,NA
"ENSG00000108344",NA,NA,NA,NA
"ENSG00000108349",NA,NA,NA,NA
"ENSG00000108352",NA,NA,NA,NA
"ENSG00000108370",NA,NA,NA,NA
"ENSG00000108375",NA,NA,NA,NA
"ENSG00000108379",NA,NA,NA,NA
"ENSG00000108381",NA,NA,NA,NA
"ENSG00000108384",NA,NA,NA,NA
"ENSG00000108387",NA,NA,NA,NA
"ENSG00000108389",NA,NA,NA,NA
"ENSG00000108395",NA,NA,NA,NA
"ENSG00000108405",NA,NA,NA,NA
"ENSG00000108406",NA,NA,NA,NA
"ENSG00000108417",NA,NA,NA,NA
"ENSG00000108423",NA,NA,NA,NA
"ENSG00000108424",NA,NA,NA,NA
"ENSG00000108433",NA,NA,NA,NA
"ENSG00000108439",0,1,1,1
"ENSG00000108443",NA,NA,NA,NA
"ENSG00000108448",NA,NA,NA,NA
"ENSG00000108465",NA,NA,NA,NA
"ENSG00000108468",NA,NA,NA,NA
"ENSG00000108469",NA,NA,NA,NA
"ENSG00000108474",NA,NA,NA,NA
"ENSG00000108479",1,1,0,0
"ENSG00000108506",NA,NA,NA,NA
"ENSG00000108509",NA,NA,NA,NA
"ENSG00000108510",NA,NA,NA,NA
"ENSG00000108511",NA,NA,NA,NA
"ENSG00000108515",1,1,1,1
"ENSG00000108518",NA,NA,NA,NA
"ENSG00000108523",NA,NA,NA,NA
"ENSG00000108528",1,1,1,1
"ENSG00000108551",NA,NA,NA,NA
"ENSG00000108556",NA,NA,NA,NA
"ENSG00000108557",NA,NA,NA,NA
"ENSG00000108559",NA,NA,NA,NA
"ENSG00000108561",NA,NA,NA,NA
"ENSG00000108576",1,1,1,1
"ENSG00000108578",NA,NA,NA,NA
"ENSG00000108582",NA,NA,NA,NA
"ENSG00000108587",NA,NA,NA,NA
"ENSG00000108588",NA,NA,NA,NA
"ENSG00000108590",NA,NA,NA,NA
"ENSG00000108591",NA,NA,NA,NA
"ENSG00000108592",NA,NA,NA,NA
"ENSG00000108599",NA,NA,NA,NA
"ENSG00000108602",NA,NA,NA,NA
"ENSG00000108604",NA,NA,NA,NA
"ENSG00000108622",NA,NA,NA,NA
"ENSG00000108639",NA,NA,NA,NA
"ENSG00000108641",NA,NA,NA,NA
"ENSG00000108651",NA,NA,NA,NA
"ENSG00000108654",NA,NA,NA,NA
"ENSG00000108666",NA,NA,NA,NA
"ENSG00000108669",NA,NA,NA,NA
"ENSG00000108671",NA,NA,NA,NA
"ENSG00000108679",NA,NA,NA,NA
"ENSG00000108684",NA,NA,NA,NA
"ENSG00000108688",NA,NA,NA,NA
"ENSG00000108691",NA,NA,NA,NA
"ENSG00000108700",NA,NA,NA,NA
"ENSG00000108702",NA,NA,NA,NA
"ENSG00000108733",NA,NA,NA,NA
"ENSG00000108759",NA,NA,NA,NA
"ENSG00000108771",NA,NA,NA,NA
"ENSG00000108773",NA,NA,NA,NA
"ENSG00000108774",NA,NA,NA,NA
"ENSG00000108784",0,0,1,0
"ENSG00000108786",NA,NA,NA,NA
"ENSG00000108788",NA,NA,NA,NA
"ENSG00000108797",NA,NA,NA,NA
"ENSG00000108798",NA,NA,NA,NA
"ENSG00000108799",NA,NA,NA,NA
"ENSG00000108813",NA,NA,NA,NA
"ENSG00000108819",NA,NA,NA,NA
"ENSG00000108821",NA,NA,NA,NA
"ENSG00000108823",NA,NA,NA,NA
"ENSG00000108825",NA,NA,NA,NA
"ENSG00000108826",NA,NA,NA,NA
"ENSG00000108828",NA,NA,NA,NA
"ENSG00000108829",NA,NA,NA,NA
"ENSG00000108830",NA,NA,NA,NA
"ENSG00000108839",0,0,1,0
"ENSG00000108840",NA,NA,NA,NA
"ENSG00000108846",1,1,1,0
"ENSG00000108848",NA,NA,NA,NA
"ENSG00000108849",NA,NA,NA,NA
"ENSG00000108852",NA,NA,NA,NA
"ENSG00000108854",NA,NA,NA,NA
"ENSG00000108861",NA,NA,NA,NA
"ENSG00000108878",NA,NA,NA,NA
"ENSG00000108883",NA,NA,NA,NA
"ENSG00000108924",NA,NA,NA,NA
"ENSG00000108932",NA,NA,NA,NA
"ENSG00000108946",NA,NA,NA,NA
"ENSG00000108947",NA,NA,NA,NA
"ENSG00000108950",NA,NA,NA,NA
"ENSG00000108953",NA,NA,NA,NA
"ENSG00000108960",NA,NA,NA,NA
"ENSG00000108961",NA,NA,NA,NA
"ENSG00000108963",NA,NA,NA,NA
"ENSG00000108984",NA,NA,NA,NA
"ENSG00000109016",NA,NA,NA,NA
"ENSG00000109046",NA,NA,NA,NA
"ENSG00000109047",NA,NA,NA,NA
"ENSG00000109061",NA,NA,NA,NA
"ENSG00000109062",NA,NA,NA,NA
"ENSG00000109063",NA,NA,NA,NA
"ENSG00000109065",NA,NA,NA,NA
"ENSG00000109066",NA,NA,NA,NA
"ENSG00000109072",NA,NA,NA,NA
"ENSG00000109079",NA,NA,NA,NA
"ENSG00000109083",NA,NA,NA,NA
"ENSG00000109084",NA,NA,NA,NA
"ENSG00000109089",NA,NA,NA,NA
"ENSG00000109099",NA,NA,NA,NA
"ENSG00000109101",NA,NA,NA,NA
"ENSG00000109103",NA,NA,NA,NA
"ENSG00000109107",1,1,1,1
"ENSG00000109111",NA,NA,NA,NA
"ENSG00000109113",NA,NA,NA,NA
"ENSG00000109118",NA,NA,NA,NA
"ENSG00000109132",NA,NA,NA,NA
"ENSG00000109133",NA,NA,NA,NA
"ENSG00000109158",NA,NA,NA,NA
"ENSG00000109163",NA,NA,NA,NA
"ENSG00000109171",NA,NA,NA,NA
"ENSG00000109180",NA,NA,NA,NA
"ENSG00000109181",NA,NA,NA,NA
"ENSG00000109182",NA,NA,NA,NA
"ENSG00000109184",NA,NA,NA,NA
"ENSG00000109189",NA,NA,NA,NA
"ENSG00000109193",1,1,1,1
"ENSG00000109205",NA,NA,NA,NA
"ENSG00000109208",NA,NA,NA,NA
"ENSG00000109220",NA,NA,NA,NA
"ENSG00000109255",NA,NA,NA,NA
"ENSG00000109265",NA,NA,NA,NA
"ENSG00000109270",NA,NA,NA,NA
"ENSG00000109272",NA,NA,NA,NA
"ENSG00000109320",NA,NA,NA,NA
"ENSG00000109321",NA,NA,NA,NA
"ENSG00000109323",0,1,0,1
"ENSG00000109332",NA,NA,NA,NA
"ENSG00000109339",NA,NA,NA,NA
"ENSG00000109381",NA,NA,NA,NA
"ENSG00000109390",0,1,0,1
"ENSG00000109424",NA,NA,NA,NA
"ENSG00000109436",NA,NA,NA,NA
"ENSG00000109445",NA,NA,NA,NA
"ENSG00000109452",1,1,1,1
"ENSG00000109458",NA,NA,NA,NA
"ENSG00000109466",NA,NA,NA,NA
"ENSG00000109471",NA,NA,NA,NA
"ENSG00000109472",NA,NA,NA,NA
"ENSG00000109475",NA,NA,NA,NA
"ENSG00000109501",NA,NA,NA,NA
"ENSG00000109511",NA,NA,NA,NA
"ENSG00000109519",NA,NA,NA,NA
"ENSG00000109534",NA,NA,NA,NA
"ENSG00000109536",NA,NA,NA,NA
"ENSG00000109572",NA,NA,NA,NA
"ENSG00000109576",NA,NA,NA,NA
"ENSG00000109586",0,1,0,0
"ENSG00000109606",NA,NA,NA,NA
"ENSG00000109610",NA,NA,NA,NA
"ENSG00000109618",NA,NA,NA,NA
"ENSG00000109625",NA,NA,NA,NA
"ENSG00000109654",NA,NA,NA,NA
"ENSG00000109667",1,1,1,1
"ENSG00000109670",NA,NA,NA,NA
"ENSG00000109674",NA,NA,NA,NA
"ENSG00000109680",NA,NA,NA,NA
"ENSG00000109684",NA,NA,NA,NA
"ENSG00000109685",NA,NA,NA,NA
"ENSG00000109686",NA,NA,NA,NA
"ENSG00000109689",NA,NA,NA,NA
"ENSG00000109705",NA,NA,NA,NA
"ENSG00000109736",NA,NA,NA,NA
"ENSG00000109738",NA,NA,NA,NA
"ENSG00000109743",NA,NA,NA,NA
"ENSG00000109756",NA,NA,NA,NA
"ENSG00000109758",NA,NA,NA,NA
"ENSG00000109762",NA,NA,NA,NA
"ENSG00000109771",NA,NA,NA,NA
"ENSG00000109775",NA,NA,NA,NA
"ENSG00000109787",NA,NA,NA,NA
"ENSG00000109790",NA,NA,NA,NA
"ENSG00000109794",NA,NA,NA,NA
"ENSG00000109805",NA,NA,NA,NA
"ENSG00000109814",0,1,0,1
"ENSG00000109819",NA,NA,NA,NA
"ENSG00000109832",NA,NA,NA,NA
"ENSG00000109846",NA,NA,NA,NA
"ENSG00000109851",NA,NA,NA,NA
"ENSG00000109854",1,1,0,1
"ENSG00000109861",NA,NA,NA,NA
"ENSG00000109881",NA,NA,NA,NA
"ENSG00000109906",NA,NA,NA,NA
"ENSG00000109911",NA,NA,NA,NA
"ENSG00000109917",NA,NA,NA,NA
"ENSG00000109919",NA,NA,NA,NA
"ENSG00000109920",NA,NA,NA,NA
"ENSG00000109927",NA,NA,NA,NA
"ENSG00000109929",NA,NA,NA,NA
"ENSG00000109943",NA,NA,NA,NA
"ENSG00000109944",NA,NA,NA,NA
"ENSG00000109956",NA,NA,NA,NA
"ENSG00000109971",NA,NA,NA,NA
"ENSG00000109991",NA,NA,NA,NA
"ENSG00000110002",NA,NA,NA,NA
"ENSG00000110011",NA,NA,NA,NA
"ENSG00000110013",NA,NA,NA,NA
"ENSG00000110025",NA,NA,NA,NA
"ENSG00000110031",NA,NA,NA,NA
"ENSG00000110042",NA,NA,NA,NA
"ENSG00000110046",NA,NA,NA,NA
"ENSG00000110047",NA,NA,NA,NA
"ENSG00000110048",NA,NA,NA,NA
"ENSG00000110057",NA,NA,NA,NA
"ENSG00000110060",NA,NA,NA,NA
"ENSG00000110063",NA,NA,NA,NA
"ENSG00000110066",1,1,1,1
"ENSG00000110074",NA,NA,NA,NA
"ENSG00000110075",NA,NA,NA,NA
"ENSG00000110076",NA,NA,NA,NA
"ENSG00000110077",NA,NA,NA,NA
"ENSG00000110079",NA,NA,NA,NA
"ENSG00000110080",1,1,1,0
"ENSG00000110090",1,1,0,0
"ENSG00000110092",NA,NA,NA,NA
"ENSG00000110104",NA,NA,NA,NA
"ENSG00000110107",NA,NA,NA,NA
"ENSG00000110108",NA,NA,NA,NA
"ENSG00000110148",NA,NA,NA,NA
"ENSG00000110169",NA,NA,NA,NA
"ENSG00000110171",NA,NA,NA,NA
"ENSG00000110172",NA,NA,NA,NA
"ENSG00000110195",NA,NA,NA,NA
"ENSG00000110200",NA,NA,NA,NA
"ENSG00000110203",1,1,1,1
"ENSG00000110218",NA,NA,NA,NA
"ENSG00000110237",NA,NA,NA,NA
"ENSG00000110243",NA,NA,NA,NA
"ENSG00000110244",NA,NA,NA,NA
"ENSG00000110245",NA,NA,NA,NA
"ENSG00000110274",NA,NA,NA,NA
"ENSG00000110315",NA,NA,NA,NA
"ENSG00000110318",NA,NA,NA,NA
"ENSG00000110321",NA,NA,NA,NA
"ENSG00000110324",NA,NA,NA,NA
"ENSG00000110328",NA,NA,NA,NA
"ENSG00000110330",NA,NA,NA,NA
"ENSG00000110344",NA,NA,NA,NA
"ENSG00000110367",NA,NA,NA,NA
"ENSG00000110375",NA,NA,NA,NA
"ENSG00000110395",NA,NA,NA,NA
"ENSG00000110400",NA,NA,NA,NA
"ENSG00000110422",NA,NA,NA,NA
"ENSG00000110427",NA,NA,NA,NA
"ENSG00000110429",NA,NA,NA,NA
"ENSG00000110435",0,1,1,0
"ENSG00000110436",1,1,1,1
"ENSG00000110442",NA,NA,NA,NA
"ENSG00000110446",NA,NA,NA,NA
"ENSG00000110448",NA,NA,NA,NA
"ENSG00000110455",NA,NA,NA,NA
"ENSG00000110484",NA,NA,NA,NA
"ENSG00000110492",NA,NA,NA,NA
"ENSG00000110497",NA,NA,NA,NA
"ENSG00000110514",NA,NA,NA,NA
"ENSG00000110536",0,1,0,0
"ENSG00000110583",NA,NA,NA,NA
"ENSG00000110619",NA,NA,NA,NA
"ENSG00000110628",NA,NA,NA,NA
"ENSG00000110651",NA,NA,NA,NA
"ENSG00000110660",NA,NA,NA,NA
"ENSG00000110665",NA,NA,NA,NA
"ENSG00000110675",NA,NA,NA,NA
"ENSG00000110680",NA,NA,NA,NA
"ENSG00000110693",NA,NA,NA,NA
"ENSG00000110696",NA,NA,NA,NA
"ENSG00000110697",NA,NA,NA,NA
"ENSG00000110700",NA,NA,NA,NA
"ENSG00000110711",NA,NA,NA,NA
"ENSG00000110713",NA,NA,NA,NA
"ENSG00000110717",1,1,1,1
"ENSG00000110719",1,1,0,0
"ENSG00000110721",NA,NA,NA,NA
"ENSG00000110723",NA,NA,NA,NA
"ENSG00000110756",NA,NA,NA,NA
"ENSG00000110768",NA,NA,NA,NA
"ENSG00000110777",NA,NA,NA,NA
"ENSG00000110786",NA,NA,NA,NA
"ENSG00000110799",NA,NA,NA,NA
"ENSG00000110801",NA,NA,NA,NA
"ENSG00000110811",NA,NA,NA,NA
"ENSG00000110841",NA,NA,NA,NA
"ENSG00000110844",NA,NA,NA,NA
"ENSG00000110848",NA,NA,NA,NA
"ENSG00000110851",NA,NA,NA,NA
"ENSG00000110852",NA,NA,NA,NA
"ENSG00000110871",0,1,1,0
"ENSG00000110876",NA,NA,NA,NA
"ENSG00000110880",NA,NA,NA,NA
"ENSG00000110881",NA,NA,NA,NA
"ENSG00000110887",NA,NA,NA,NA
"ENSG00000110888",NA,NA,NA,NA
"ENSG00000110900",NA,NA,NA,NA
"ENSG00000110906",NA,NA,NA,NA
"ENSG00000110911",NA,NA,NA,NA
"ENSG00000110917",NA,NA,NA,NA
"ENSG00000110921",0,1,1,1
"ENSG00000110925",NA,NA,NA,NA
"ENSG00000110931",NA,NA,NA,NA
"ENSG00000110934",NA,NA,NA,NA
"ENSG00000110944",NA,NA,NA,NA
"ENSG00000110955",0,1,1,0
"ENSG00000110958",1,1,1,1
"ENSG00000110975",NA,NA,NA,NA
"ENSG00000110987",NA,NA,NA,NA
"ENSG00000111011",NA,NA,NA,NA
"ENSG00000111012",1,1,1,1
"ENSG00000111046",NA,NA,NA,NA
"ENSG00000111049",NA,NA,NA,NA
"ENSG00000111052",NA,NA,NA,NA
"ENSG00000111057",NA,NA,NA,NA
"ENSG00000111058",NA,NA,NA,NA
"ENSG00000111077",NA,NA,NA,NA
"ENSG00000111087",NA,NA,NA,NA
"ENSG00000111110",NA,NA,NA,NA
"ENSG00000111142",NA,NA,NA,NA
"ENSG00000111144",1,1,1,1
"ENSG00000111145",NA,NA,NA,NA
"ENSG00000111181",1,1,1,1
"ENSG00000111186",NA,NA,NA,NA
"ENSG00000111196",NA,NA,NA,NA
"ENSG00000111199",NA,NA,NA,NA
"ENSG00000111203",NA,NA,NA,NA
"ENSG00000111206",NA,NA,NA,NA
"ENSG00000111215",NA,NA,NA,NA
"ENSG00000111218",NA,NA,NA,NA
"ENSG00000111224",NA,NA,NA,NA
"ENSG00000111229",NA,NA,NA,NA
"ENSG00000111231",NA,NA,NA,NA
"ENSG00000111237",NA,NA,NA,NA
"ENSG00000111241",NA,NA,NA,NA
"ENSG00000111245",NA,NA,NA,NA
"ENSG00000111247",NA,NA,NA,NA
"ENSG00000111249",NA,NA,NA,NA
"ENSG00000111252",NA,NA,NA,NA
"ENSG00000111254",NA,NA,NA,NA
"ENSG00000111261",NA,NA,NA,NA
"ENSG00000111262",NA,NA,NA,NA
"ENSG00000111266",NA,NA,NA,NA
"ENSG00000111269",NA,NA,NA,NA
"ENSG00000111271",0,1,0,0
"ENSG00000111275",0,0,1,0
"ENSG00000111276",NA,NA,NA,NA
"ENSG00000111291",NA,NA,NA,NA
"ENSG00000111300",NA,NA,NA,NA
"ENSG00000111305",NA,NA,NA,NA
"ENSG00000111319",NA,NA,NA,NA
"ENSG00000111321",NA,NA,NA,NA
"ENSG00000111325",NA,NA,NA,NA
"ENSG00000111328",NA,NA,NA,NA
"ENSG00000111331",NA,NA,NA,NA
"ENSG00000111335",NA,NA,NA,NA
"ENSG00000111339",NA,NA,NA,NA
"ENSG00000111341",NA,NA,NA,NA
"ENSG00000111344",NA,NA,NA,NA
"ENSG00000111348",NA,NA,NA,NA
"ENSG00000111358",NA,NA,NA,NA
"ENSG00000111361",NA,NA,NA,NA
"ENSG00000111364",NA,NA,NA,NA
"ENSG00000111371",1,1,0,0
"ENSG00000111404",NA,NA,NA,NA
"ENSG00000111405",NA,NA,NA,NA
"ENSG00000111412",NA,NA,NA,NA
"ENSG00000111424",NA,NA,NA,NA
"ENSG00000111432",NA,NA,NA,NA
"ENSG00000111445",NA,NA,NA,NA
"ENSG00000111450",NA,NA,NA,NA
"ENSG00000111452",NA,NA,NA,NA
"ENSG00000111481",NA,NA,NA,NA
"ENSG00000111490",NA,NA,NA,NA
"ENSG00000111530",NA,NA,NA,NA
"ENSG00000111536",NA,NA,NA,NA
"ENSG00000111537",NA,NA,NA,NA
"ENSG00000111540",NA,NA,NA,NA
"ENSG00000111554",NA,NA,NA,NA
"ENSG00000111581",NA,NA,NA,NA
"ENSG00000111596",NA,NA,NA,NA
"ENSG00000111602",NA,NA,NA,NA
"ENSG00000111605",NA,NA,NA,NA
"ENSG00000111615",NA,NA,NA,NA
"ENSG00000111639",NA,NA,NA,NA
"ENSG00000111640",1,1,1,1
"ENSG00000111641",NA,NA,NA,NA
"ENSG00000111642",NA,NA,NA,NA
"ENSG00000111644",NA,NA,NA,NA
"ENSG00000111647",NA,NA,NA,NA
"ENSG00000111652",NA,NA,NA,NA
"ENSG00000111653",NA,NA,NA,NA
"ENSG00000111664",NA,NA,NA,NA
"ENSG00000111665",NA,NA,NA,NA
"ENSG00000111666",1,1,1,1
"ENSG00000111667",NA,NA,NA,NA
"ENSG00000111669",1,1,1,1
"ENSG00000111670",NA,NA,NA,NA
"ENSG00000111671",NA,NA,NA,NA
"ENSG00000111674",1,1,1,1
"ENSG00000111676",NA,NA,NA,NA
"ENSG00000111678",NA,NA,NA,NA
"ENSG00000111679",NA,NA,NA,NA
"ENSG00000111684",NA,NA,NA,NA
"ENSG00000111696",0,1,1,0
"ENSG00000111700",NA,NA,NA,NA
"ENSG00000111701",NA,NA,NA,NA
"ENSG00000111704",NA,NA,NA,NA
"ENSG00000111707",NA,NA,NA,NA
"ENSG00000111711",NA,NA,NA,NA
"ENSG00000111713",NA,NA,NA,NA
"ENSG00000111716",1,1,1,1
"ENSG00000111725",NA,NA,NA,NA
"ENSG00000111726",1,1,1,1
"ENSG00000111727",NA,NA,NA,NA
"ENSG00000111728",NA,NA,NA,NA
"ENSG00000111729",NA,NA,NA,NA
"ENSG00000111731",NA,NA,NA,NA
"ENSG00000111732",1,1,1,1
"ENSG00000111737",NA,NA,NA,NA
"ENSG00000111752",NA,NA,NA,NA
"ENSG00000111775",1,1,1,1
"ENSG00000111780",NA,NA,NA,NA
"ENSG00000111783",NA,NA,NA,NA
"ENSG00000111785",NA,NA,NA,NA
"ENSG00000111786",NA,NA,NA,NA
"ENSG00000111790",NA,NA,NA,NA
"ENSG00000111796",NA,NA,NA,NA
"ENSG00000111799",NA,NA,NA,NA
"ENSG00000111801",NA,NA,NA,NA
"ENSG00000111802",NA,NA,NA,NA
"ENSG00000111816",NA,NA,NA,NA
"ENSG00000111817",NA,NA,NA,NA
"ENSG00000111832",NA,NA,NA,NA
"ENSG00000111834",NA,NA,NA,NA
"ENSG00000111837",NA,NA,NA,NA
"ENSG00000111843",NA,NA,NA,NA
"ENSG00000111845",NA,NA,NA,NA
"ENSG00000111846",NA,NA,NA,NA
"ENSG00000111850",NA,NA,NA,NA
"ENSG00000111859",NA,NA,NA,NA
"ENSG00000111860",NA,NA,NA,NA
"ENSG00000111863",NA,NA,NA,NA
"ENSG00000111875",NA,NA,NA,NA
"ENSG00000111877",NA,NA,NA,NA
"ENSG00000111879",NA,NA,NA,NA
"ENSG00000111880",NA,NA,NA,NA
"ENSG00000111885",NA,NA,NA,NA
"ENSG00000111886",NA,NA,NA,NA
"ENSG00000111897",NA,NA,NA,NA
"ENSG00000111906",NA,NA,NA,NA
"ENSG00000111907",NA,NA,NA,NA
"ENSG00000111911",NA,NA,NA,NA
"ENSG00000111912",NA,NA,NA,NA
"ENSG00000111913",NA,NA,NA,NA
"ENSG00000111961",NA,NA,NA,NA
"ENSG00000111962",NA,NA,NA,NA
"ENSG00000111981",NA,NA,NA,NA
"ENSG00000112029",NA,NA,NA,NA
"ENSG00000112031",NA,NA,NA,NA
"ENSG00000112033",NA,NA,NA,NA
"ENSG00000112038",NA,NA,NA,NA
"ENSG00000112039",NA,NA,NA,NA
"ENSG00000112041",NA,NA,NA,NA
"ENSG00000112053",NA,NA,NA,NA
"ENSG00000112062",NA,NA,NA,NA
"ENSG00000112077",1,1,1,1
"ENSG00000112078",NA,NA,NA,NA
"ENSG00000112079",NA,NA,NA,NA
"ENSG00000112081",NA,NA,NA,NA
"ENSG00000112096",1,1,1,1
"ENSG00000112110",NA,NA,NA,NA
