"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"ENSG00000042088",1,1,1,0,0,0,0
"ENSG00000042286",0,1,1,1,1,0,0
"ENSG00000042304",0,0,0,0,0,0,0
"ENSG00000042317",0,0,0,0,0,0,0
"ENSG00000042429",1,1,0,0,0,1,1
"ENSG00000042445",1,1,1,1,1,1,1
"ENSG00000042493",1,1,1,0,0,0,1
"ENSG00000042753",1,1,1,1,1,1,1
"ENSG00000042781",0,0,0,0,0,0,0
"ENSG00000042813",0,1,0,0,0,0,1
"ENSG00000042832",1,1,1,1,1,0,0
"ENSG00000042980",0,0,0,0,0,0,0
"ENSG00000043039",1,1,0,1,0,0,0
"ENSG00000043093",0,1,0,0,1,1,1
"ENSG00000043143",1,1,1,1,1,1,1
"ENSG00000043355",0,0,0,0,0,0,0
"ENSG00000043462",1,1,1,1,1,1,1
"ENSG00000043514",0,1,1,0,1,1,0
"ENSG00000043591",0,0,0,0,0,0,0
"ENSG00000044012",0,0,0,0,0,1,0
"ENSG00000044090",0,1,0,0,0,1,1
"ENSG00000044115",1,0,0,0,0,1,1
"ENSG00000044446",0,0,1,1,1,0,0
"ENSG00000044459",1,0,1,0,0,0,1
"ENSG00000044524",0,0,0,0,0,0,0
"ENSG00000044574",1,1,1,1,1,1,1
"ENSG00000046604",0,0,0,0,0,0,0
"ENSG00000046647",1,0,0,1,0,1,1
"ENSG00000046651",1,1,1,1,1,1,1
"ENSG00000046653",0,0,0,0,0,0,0
"ENSG00000046774",0,0,0,0,0,0,0
"ENSG00000046889",0,0,0,0,0,0,0
"ENSG00000047056",0,1,0,1,1,1,0
"ENSG00000047188",1,1,1,1,1,1,1
"ENSG00000047230",1,1,1,1,1,0,0
"ENSG00000047249",1,1,1,1,1,1,1
"ENSG00000047315",1,1,1,1,1,1,1
"ENSG00000047346",1,1,1,1,1,1,1
"ENSG00000047365",0,1,0,1,0,1,0
"ENSG00000047410",0,0,0,0,0,1,1
"ENSG00000047457",0,0,0,0,0,0,0
"ENSG00000047578",1,0,0,1,1,1,0
"ENSG00000047579",1,1,1,1,1,1,1
"ENSG00000047597",0,0,0,0,0,0,0
"ENSG00000047617",0,0,0,0,0,0,0
"ENSG00000047621",1,0,1,0,1,0,0
"ENSG00000047634",0,0,0,0,0,1,1
"ENSG00000047644",1,1,1,1,1,1,1
"ENSG00000047648",0,0,0,0,0,0,0
"ENSG00000047662",0,0,0,0,0,0,0
"ENSG00000047849",1,0,0,1,1,0,0
"ENSG00000047932",1,0,1,0,0,0,1
"ENSG00000047936",0,0,0,0,0,0,0
"ENSG00000048028",1,0,1,0,0,0,0
"ENSG00000048052",0,0,0,0,0,0,0
"ENSG00000048140",1,1,1,1,1,1,1
"ENSG00000048162",1,1,1,1,1,1,1
"ENSG00000048342",0,0,0,0,0,0,0
"ENSG00000048392",1,1,1,0,0,1,0
"ENSG00000048405",0,0,0,0,0,1,1
"ENSG00000048462",0,0,0,0,0,0,0
"ENSG00000048471",0,1,1,0,1,1,0
"ENSG00000048540",0,0,0,0,0,0,0
"ENSG00000048544",0,1,1,0,1,1,1
"ENSG00000048545",1,0,0,1,1,0,0
"ENSG00000048649",1,0,0,1,1,1,1
"ENSG00000048707",0,0,1,0,1,1,0
"ENSG00000048740",1,1,1,1,1,1,1
"ENSG00000048828",0,0,0,0,0,1,1
"ENSG00000048991",0,1,0,1,1,1,0
"ENSG00000049089",1,1,0,1,0,1,1
"ENSG00000049130",0,0,0,0,0,0,0
"ENSG00000049167",1,1,1,1,1,0,0
"ENSG00000049192",0,0,0,0,0,0,0
"ENSG00000049239",1,0,0,1,1,0,1
"ENSG00000049245",0,1,1,1,1,1,1
"ENSG00000049246",0,0,0,0,0,0,0
"ENSG00000049247",0,0,0,0,0,0,0
"ENSG00000049249",0,0,0,0,0,1,1
"ENSG00000049283",0,0,0,0,0,0,0
"ENSG00000049323",1,0,0,1,1,1,1
"ENSG00000049449",1,0,1,0,1,0,0
"ENSG00000049540",1,1,0,0,0,1,0
"ENSG00000049541",0,0,1,0,1,1,1
"ENSG00000049618",1,0,0,0,0,1,1
"ENSG00000049656",1,1,1,1,1,1,1
"ENSG00000049759",0,0,0,0,0,0,0
"ENSG00000049768",0,0,0,1,1,0,1
"ENSG00000049769",0,0,0,1,1,0,1
"ENSG00000049860",1,1,1,1,1,1,1
"ENSG00000049883",1,0,1,0,1,0,0
"ENSG00000050030",0,0,0,0,0,0,0
"ENSG00000050130",1,1,1,0,0,0,0
"ENSG00000050165",0,0,0,0,0,0,0
"ENSG00000050327",1,0,1,0,1,0,0
"ENSG00000050344",0,0,0,0,0,0,0
"ENSG00000050393",1,0,1,0,1,1,0
"ENSG00000050405",0,0,1,0,0,1,1
"ENSG00000050426",1,1,1,1,1,1,1
"ENSG00000050438",0,1,0,0,1,1,1
"ENSG00000050555",0,0,0,0,1,1,1
"ENSG00000050628",0,0,0,0,0,0,0
"ENSG00000050730",0,0,0,1,1,1,0
"ENSG00000050748",1,1,1,1,1,1,1
"ENSG00000050767",0,1,1,1,1,1,1
"ENSG00000050820",0,1,0,1,1,1,1
"ENSG00000051009",1,1,1,1,1,1,1
"ENSG00000051108",1,1,1,1,1,1,1
"ENSG00000051128",0,1,0,1,1,0,1
"ENSG00000051180",1,1,1,0,0,0,0
"ENSG00000051341",1,1,1,0,1,0,0
"ENSG00000051382",0,1,0,0,0,1,1
"ENSG00000051523",1,1,1,1,1,1,1
"ENSG00000051596",1,1,1,1,1,1,1
"ENSG00000051620",0,1,1,1,0,1,0
"ENSG00000051825",1,1,1,0,1,0,0
"ENSG00000052126",1,0,1,1,1,1,0
"ENSG00000052344",0,0,0,0,0,0,0
"ENSG00000052723",0,0,0,0,0,1,1
"ENSG00000052749",1,0,0,1,1,1,1
"ENSG00000052795",1,1,1,1,1,1,1
"ENSG00000052802",1,1,1,1,1,1,1
"ENSG00000052841",1,1,1,1,1,1,1
"ENSG00000052850",1,1,0,0,1,0,0
"ENSG00000053108",1,1,0,0,0,0,0
"ENSG00000053254",0,1,0,0,0,0,1
"ENSG00000053328",NA,NA,NA,NA,NA,NA,NA
"ENSG00000053371",1,1,1,1,1,1,1
"ENSG00000053372",1,0,1,0,0,1,1
"ENSG00000053438",0,0,1,1,1,1,0
"ENSG00000053501",0,0,1,1,1,0,0
"ENSG00000053524",0,0,0,0,0,0,0
"ENSG00000053702",1,1,1,0,1,0,1
"ENSG00000053747",0,1,0,0,0,0,0
"ENSG00000053770",0,0,0,0,0,1,1
"ENSG00000053900",1,1,1,1,1,1,1
"ENSG00000053918",1,0,1,1,0,0,1
"ENSG00000054116",1,1,1,1,1,1,1
"ENSG00000054118",1,1,1,1,1,1,1
"ENSG00000054148",1,1,1,1,1,0,0
"ENSG00000054179",0,0,1,0,0,1,0
"ENSG00000054219",1,1,1,1,1,1,1
"ENSG00000054267",1,1,1,1,1,1,1
"ENSG00000054277",0,0,0,0,0,0,0
"ENSG00000054282",1,0,1,0,0,0,0
"ENSG00000054356",1,1,0,1,1,0,0
"ENSG00000054392",0,1,1,0,0,0,1
"ENSG00000054523",0,1,0,0,0,1,0
"ENSG00000054598",1,0,0,1,1,1,0
"ENSG00000054611",1,1,1,1,1,0,0
"ENSG00000054654",0,0,0,0,0,1,1
"ENSG00000054690",1,0,1,0,1,0,0
"ENSG00000054793",0,1,1,1,0,0,0
"ENSG00000054796",0,0,0,0,0,0,0
"ENSG00000054803",0,0,0,0,0,0,0
"ENSG00000054938",0,1,1,1,0,1,1
"ENSG00000054965",1,0,0,1,1,0,0
"ENSG00000054967",1,1,0,1,1,1,1
"ENSG00000054983",0,1,1,1,0,0,0
"ENSG00000055044",1,1,1,1,1,1,1
"ENSG00000055070",1,1,1,1,1,1,1
"ENSG00000055118",0,0,0,1,1,0,0
"ENSG00000055130",1,1,1,1,1,1,1
"ENSG00000055147",1,0,1,1,1,0,0
"ENSG00000055163",1,1,1,1,1,1,1
"ENSG00000055208",0,0,0,0,1,1,1
"ENSG00000055211",1,1,1,1,1,1,1
"ENSG00000055332",1,0,0,1,0,0,1
"ENSG00000055483",0,1,0,1,0,1,1
"ENSG00000055609",0,0,0,0,1,1,1
"ENSG00000055732",0,0,0,0,0,0,0
"ENSG00000055813",0,1,0,0,0,1,0
"ENSG00000055917",1,1,1,1,1,1,1
"ENSG00000055950",1,1,1,1,0,0,1
"ENSG00000055955",1,0,0,1,0,1,0
"ENSG00000055957",0,1,0,0,1,1,1
"ENSG00000056050",1,1,1,1,1,1,1
"ENSG00000056097",1,1,1,1,1,1,1
"ENSG00000056277",0,1,0,1,1,1,1
"ENSG00000056291",0,0,0,0,0,0,0
"ENSG00000056487",0,0,0,0,0,0,0
"ENSG00000056558",1,0,1,0,1,0,0
"ENSG00000056586",0,1,0,0,0,1,1
"ENSG00000056736",0,0,0,0,0,0,0
"ENSG00000056972",1,1,1,1,0,0,0
"ENSG00000056998",1,1,0,1,0,0,0
"ENSG00000057019",0,0,0,0,0,0,0
"ENSG00000057149",0,0,0,0,0,0,0
"ENSG00000057252",1,0,1,0,1,0,0
"ENSG00000057294",0,0,0,0,0,0,0
"ENSG00000057468",0,0,0,0,0,0,0
"ENSG00000057593",1,0,1,1,1,1,0
"ENSG00000057608",1,1,1,1,1,1,1
"ENSG00000057657",0,0,0,1,1,0,0
"ENSG00000057663",0,0,1,0,0,1,0
"ENSG00000057704",0,0,0,0,0,0,0
"ENSG00000057757",0,0,0,0,1,1,1
"ENSG00000057935",1,0,0,1,1,0,0
"ENSG00000058056",1,0,1,0,0,1,1
"ENSG00000058063",0,1,0,0,0,1,1
"ENSG00000058085",0,0,0,0,0,0,0
"ENSG00000058091",0,1,0,1,0,1,0
"ENSG00000058262",1,1,0,1,1,0,1
"ENSG00000058272",1,1,1,1,1,1,1
"ENSG00000058335",1,0,0,0,1,0,1
"ENSG00000058404",0,1,0,1,0,0,1
"ENSG00000058453",1,0,0,1,1,1,1
"ENSG00000058600",1,1,0,1,1,1,1
"ENSG00000058668",0,1,0,0,1,1,1
"ENSG00000058673",0,0,0,0,0,1,1
"ENSG00000058729",0,1,0,1,0,1,1
"ENSG00000058799",1,1,1,1,1,0,1
"ENSG00000058804",1,1,1,0,1,0,0
"ENSG00000058866",0,0,0,0,0,0,0
"ENSG00000059122",0,0,0,1,1,1,1
"ENSG00000059145",0,1,0,0,1,1,0
"ENSG00000059377",0,1,0,1,0,1,0
"ENSG00000059378",1,1,1,1,1,1,1
"ENSG00000059573",1,1,1,1,1,1,1
"ENSG00000059588",1,1,1,1,1,1,1
"ENSG00000059691",1,0,1,1,0,0,0
"ENSG00000059728",1,1,0,1,1,1,0
"ENSG00000059758",0,0,0,0,0,1,1
"ENSG00000059769",1,1,0,1,1,1,0
"ENSG00000059804",1,1,1,1,1,1,1
"ENSG00000059915",1,1,0,1,0,1,0
"ENSG00000060069",0,1,1,0,1,1,1
"ENSG00000060138",1,1,0,1,0,1,1
"ENSG00000060140",0,0,0,0,0,0,0
"ENSG00000060237",1,1,0,1,1,1,1
"ENSG00000060339",1,1,1,1,1,1,1
"ENSG00000060491",1,0,0,0,1,1,1
"ENSG00000060558",0,1,0,1,1,1,1
"ENSG00000060566",0,0,0,0,0,0,0
"ENSG00000060642",1,1,1,0,0,0,0
"ENSG00000060656",0,0,1,0,1,0,1
"ENSG00000060688",1,1,1,1,1,1,1
"ENSG00000060709",0,0,0,0,0,0,0
"ENSG00000060718",0,0,0,0,0,0,0
"ENSG00000060749",0,0,0,1,1,1,1
"ENSG00000060762",1,1,1,1,1,1,1
"ENSG00000060971",1,1,1,1,1,1,1
"ENSG00000060982",1,1,1,1,1,1,1
"ENSG00000061273",0,0,0,0,1,1,1
"ENSG00000061337",0,0,0,0,0,0,1
"ENSG00000061455",1,1,0,1,0,0,0
"ENSG00000061492",0,1,0,0,0,1,1
"ENSG00000061656",1,1,0,1,0,1,1
"ENSG00000061676",1,1,1,1,1,1,1
"ENSG00000061794",1,1,1,1,1,1,1
"ENSG00000061918",0,0,0,0,0,0,0
"ENSG00000061936",0,0,0,0,0,1,1
"ENSG00000061938",1,1,0,0,0,1,1
"ENSG00000061987",1,0,0,0,0,1,1
"ENSG00000062038",0,0,0,1,0,1,1
"ENSG00000062096",0,1,1,1,1,1,1
"ENSG00000062194",1,1,1,1,1,1,1
"ENSG00000062282",0,1,0,1,0,1,1
"ENSG00000062370",0,0,0,0,0,0,0
"ENSG00000062485",1,1,1,1,1,1,1
"ENSG00000062524",0,0,1,1,0,1,1
"ENSG00000062582",1,1,1,1,1,1,1
"ENSG00000062598",0,0,1,1,0,1,1
"ENSG00000062650",1,1,1,1,1,1,1
"ENSG00000062716",1,1,1,1,1,1,1
"ENSG00000062725",1,0,1,0,0,1,0
"ENSG00000062822",1,1,1,0,1,0,1
"ENSG00000063015",1,1,0,0,0,0,1
"ENSG00000063046",1,1,1,1,1,1,1
"ENSG00000063127",1,0,1,0,0,1,0
"ENSG00000063169",1,1,1,1,1,1,1
"ENSG00000063176",0,0,1,1,0,0,1
"ENSG00000063177",1,1,1,1,1,1,1
"ENSG00000063180",0,0,0,1,0,0,1
"ENSG00000063241",0,1,1,1,1,0,0
"ENSG00000063244",1,0,0,0,0,1,1
"ENSG00000063245",1,1,0,1,0,1,0
"ENSG00000063322",1,1,1,1,1,1,1
"ENSG00000063438",NA,NA,NA,NA,NA,NA,NA
"ENSG00000063515",0,0,0,0,0,0,0
"ENSG00000063587",1,1,1,1,1,1,1
"ENSG00000063601",1,1,1,1,1,0,0
"ENSG00000063660",1,1,0,0,0,0,0
"ENSG00000063761",1,1,1,0,0,0,0
"ENSG00000063854",1,1,1,1,1,1,1
"ENSG00000063978",1,1,1,1,1,1,1
"ENSG00000064012",0,0,0,0,1,1,1
"ENSG00000064042",0,0,0,0,0,0,0
"ENSG00000064102",1,1,1,1,1,1,1
"ENSG00000064115",0,0,1,0,0,1,1
"ENSG00000064195",1,0,1,0,1,1,0
"ENSG00000064199",1,1,1,0,0,0,0
"ENSG00000064201",0,0,1,1,1,0,1
"ENSG00000064205",0,0,1,1,1,1,1
"ENSG00000064218",0,0,0,0,0,0,0
"ENSG00000064225",0,0,0,0,0,0,0
"ENSG00000064270",1,0,0,0,1,1,1
"ENSG00000064300",0,0,0,1,0,0,0
"ENSG00000064309",0,0,0,0,0,0,0
"ENSG00000064313",1,1,1,1,1,1,1
"ENSG00000064393",0,1,0,0,1,1,1
"ENSG00000064419",1,1,1,1,1,1,1
"ENSG00000064489",0,0,1,0,0,0,1
"ENSG00000064490",1,1,1,1,1,1,1
"ENSG00000064545",1,1,1,1,1,1,1
"ENSG00000064547",1,1,1,1,1,1,1
"ENSG00000064601",1,1,1,1,1,1,1
"ENSG00000064607",1,1,1,1,1,1,1
"ENSG00000064651",1,1,0,0,0,1,0
"ENSG00000064652",1,1,1,0,0,0,0
"ENSG00000064655",0,0,0,0,0,0,0
"ENSG00000064666",1,1,1,1,1,1,1
"ENSG00000064687",1,1,1,1,1,1,1
"ENSG00000064692",0,0,0,0,0,0,0
"ENSG00000064703",1,1,0,1,0,0,1
"ENSG00000064726",1,1,1,1,1,1,1
"ENSG00000064763",0,0,0,0,0,0,0
"ENSG00000064787",1,1,0,0,0,1,0
"ENSG00000064835",0,0,0,0,0,0,0
"ENSG00000064886",1,1,1,1,1,1,1
"ENSG00000064932",0,0,0,0,0,1,1
"ENSG00000064933",1,1,1,0,1,0,0
"ENSG00000064961",1,1,1,1,1,1,1
"ENSG00000064989",0,0,0,0,0,0,0
"ENSG00000064995",1,1,1,1,1,1,1
"ENSG00000064999",1,1,1,1,1,1,1
"ENSG00000065000",1,1,1,1,1,1,1
"ENSG00000065029",1,1,1,1,1,1,1
"ENSG00000065054",0,0,1,1,0,0,0
"ENSG00000065057",1,1,1,1,1,0,0
"ENSG00000065060",1,0,1,1,0,0,0
"ENSG00000065135",1,1,1,1,1,1,1
"ENSG00000065150",1,0,1,0,1,0,0
"ENSG00000065154",1,1,1,1,1,1,1
"ENSG00000065183",1,0,1,0,1,0,0
"ENSG00000065243",1,0,0,0,1,1,1
"ENSG00000065268",0,1,1,1,0,0,1
"ENSG00000065308",0,0,0,1,1,1,0
"ENSG00000065320",0,0,0,0,0,0,0
"ENSG00000065325",0,0,0,0,0,0,0
"ENSG00000065328",1,0,1,0,1,0,0
"ENSG00000065357",1,1,1,1,1,1,1
"ENSG00000065361",1,0,0,0,0,0,0
"ENSG00000065371",0,0,0,0,0,0,0
"ENSG00000065413",1,1,0,1,1,1,0
"ENSG00000065427",1,1,1,1,1,1,1
"ENSG00000065457",0,1,1,0,0,1,1
"ENSG00000065485",0,0,1,1,0,0,0
"ENSG00000065491",1,1,0,0,0,0,1
"ENSG00000065518",1,1,1,1,1,1,1
"ENSG00000065526",0,1,0,1,1,1,1
"ENSG00000065534",0,0,0,0,0,0,0
"ENSG00000065548",1,1,1,1,1,1,1
"ENSG00000065559",1,1,1,1,1,1,1
"ENSG00000065600",0,1,1,0,1,0,0
"ENSG00000065609",0,0,0,0,0,0,0
"ENSG00000065613",1,1,1,0,1,1,1
"ENSG00000065615",1,0,1,0,0,0,0
"ENSG00000065618",1,1,0,1,0,1,0
"ENSG00000065621",0,0,0,1,1,1,1
"ENSG00000065665",0,1,0,1,1,1,0
"ENSG00000065675",1,1,1,1,1,1,1
"ENSG00000065717",0,0,0,1,0,1,1
"ENSG00000065802",1,1,0,1,1,1,0
"ENSG00000065809",1,1,1,1,1,1,1
"ENSG00000065833",0,0,0,0,0,0,0
"ENSG00000065882",0,1,1,1,1,0,0
"ENSG00000065883",0,0,0,0,0,1,1
"ENSG00000065911",1,0,0,1,1,1,1
"ENSG00000065923",1,0,1,1,1,0,1
"ENSG00000065970",1,1,1,0,0,1,0
"ENSG00000065978",1,1,1,1,1,1,1
"ENSG00000065989",0,0,1,1,1,1,1
"ENSG00000066027",0,1,0,1,1,1,0
"ENSG00000066032",0,0,0,0,0,0,0
"ENSG00000066044",0,0,0,0,0,1,1
"ENSG00000066056",0,0,0,0,0,0,0
"ENSG00000066084",0,0,0,0,1,1,0
"ENSG00000066117",0,1,0,0,0,1,1
"ENSG00000066135",1,1,1,1,1,1,1
"ENSG00000066136",0,0,1,1,0,1,1
"ENSG00000066185",0,0,0,0,0,0,0
"ENSG00000066230",1,1,1,0,0,0,0
"ENSG00000066248",0,0,0,0,0,0,0
"ENSG00000066279",1,1,1,0,0,0,0
"ENSG00000066294",0,1,0,0,0,1,1
"ENSG00000066322",1,1,1,1,1,1,1
"ENSG00000066336",0,0,0,0,0,0,0
"ENSG00000066379",1,1,1,1,0,0,0
"ENSG00000066382",0,0,0,0,0,0,0
"ENSG00000066405",0,1,0,0,0,0,0
"ENSG00000066422",0,1,0,1,0,1,1
"ENSG00000066427",1,0,0,0,0,1,1
"ENSG00000066455",1,1,1,1,1,1,1
"ENSG00000066468",1,1,1,0,0,1,1
"ENSG00000066557",1,1,1,1,1,1,1
"ENSG00000066583",1,1,1,1,1,1,1
"ENSG00000066629",0,0,0,0,0,0,0
"ENSG00000066651",1,1,1,1,1,1,1
"ENSG00000066654",1,1,1,1,1,1,1
"ENSG00000066697",1,0,1,1,1,0,0
"ENSG00000066735",1,1,0,0,1,0,0
"ENSG00000066739",1,0,0,0,1,1,0
"ENSG00000066777",0,0,0,0,0,1,1
"ENSG00000066813",0,0,0,0,0,0,0
"ENSG00000066827",0,1,0,1,0,1,0
"ENSG00000066855",1,1,1,0,0,0,1
"ENSG00000066923",1,1,1,1,1,1,1
"ENSG00000066926",1,0,1,1,1,0,0
"ENSG00000066933",1,0,0,0,1,1,0
"ENSG00000067048",1,1,1,0,1,1,1
"ENSG00000067057",1,1,1,1,1,1,1
"ENSG00000067064",1,1,1,1,1,1,1
"ENSG00000067066",1,1,1,1,0,1,1
"ENSG00000067082",1,1,1,1,1,1,1
"ENSG00000067113",1,0,1,0,1,0,0
"ENSG00000067141",1,1,1,0,0,1,0
"ENSG00000067167",1,1,1,1,1,1,1
"ENSG00000067177",0,0,1,0,1,0,0
"ENSG00000067182",1,0,1,0,0,0,0
"ENSG00000067191",1,0,0,0,1,1,1
"ENSG00000067208",0,1,0,0,0,1,1
"ENSG00000067221",1,0,1,1,1,0,0
"ENSG00000067225",1,1,1,1,1,1,1
"ENSG00000067248",1,1,1,1,1,1,1
"ENSG00000067334",1,1,1,1,1,1,1
"ENSG00000067365",0,1,0,1,1,0,1
"ENSG00000067369",0,0,0,0,0,1,1
"ENSG00000067445",1,1,1,1,0,0,0
"ENSG00000067533",1,1,1,1,0,0,0
"ENSG00000067560",1,1,1,1,1,1,1
"ENSG00000067596",1,1,0,1,0,0,1
"ENSG00000067606",0,1,1,0,0,0,1
"ENSG00000067646",1,0,1,0,1,1,1
"ENSG00000067704",1,1,1,1,1,1,1
"ENSG00000067715",0,0,0,0,0,0,0
"ENSG00000067798",0,0,0,0,0,0,0
"ENSG00000067829",1,1,1,1,1,1,1
"ENSG00000067836",1,1,1,0,0,0,0
"ENSG00000067840",0,1,0,0,0,0,1
"ENSG00000067842",0,0,0,0,0,0,0
"ENSG00000067900",1,0,0,0,0,1,1
"ENSG00000067955",1,1,1,1,1,1,1
"ENSG00000067992",0,0,1,0,1,1,1
"ENSG00000068001",1,0,1,1,1,0,1
"ENSG00000068024",1,0,1,0,0,1,0
"ENSG00000068028",0,1,0,1,1,0,0
"ENSG00000068078",1,0,0,0,0,0,1
"ENSG00000068079",1,1,1,1,1,0,1
"ENSG00000068097",0,1,1,0,0,0,0
"ENSG00000068120",1,1,1,1,1,0,0
"ENSG00000068137",0,1,0,1,0,1,1
"ENSG00000068305",1,1,1,1,1,1,1
"ENSG00000068308",1,1,1,1,1,1,1
"ENSG00000068323",0,1,0,0,1,0,1
"ENSG00000068354",0,1,0,0,0,1,0
"ENSG00000068366",1,0,1,1,1,0,0
"ENSG00000068383",0,0,0,0,1,1,1
"ENSG00000068394",1,1,1,1,1,1,1
"ENSG00000068400",1,1,1,1,1,1,1
"ENSG00000068438",1,1,1,1,1,1,1
"ENSG00000068489",1,1,1,1,1,1,1
"ENSG00000068615",0,0,0,0,0,0,0
"ENSG00000068650",1,0,1,0,0,1,0
"ENSG00000068654",0,0,1,1,1,0,1
"ENSG00000068697",1,1,1,1,1,1,1
"ENSG00000068724",1,1,1,1,0,0,0
"ENSG00000068745",1,1,1,1,1,1,1
"ENSG00000068781",0,0,0,0,0,0,0
"ENSG00000068784",1,0,1,1,0,0,1
"ENSG00000068796",1,1,1,1,1,1,1
"ENSG00000068831",1,0,0,1,1,0,0
"ENSG00000068878",0,0,0,0,0,1,1
"ENSG00000068885",1,1,1,1,1,1,0
"ENSG00000068903",0,0,0,1,0,1,1
"ENSG00000068912",1,1,1,1,1,1,1
"ENSG00000068971",0,1,0,0,0,0,1
"ENSG00000068976",0,1,0,1,0,0,1
"ENSG00000068985",0,0,0,0,0,0,0
"ENSG00000069011",0,0,0,0,0,0,0
"ENSG00000069018",0,0,0,0,0,0,0
"ENSG00000069020",1,0,0,0,1,1,1
"ENSG00000069122",0,0,0,0,0,0,0
"ENSG00000069188",0,1,0,1,0,0,0
"ENSG00000069206",0,0,0,0,0,0,0
"ENSG00000069248",0,1,1,0,0,0,0
"ENSG00000069275",1,1,1,1,1,1,1
"ENSG00000069329",1,1,1,1,1,1,1
"ENSG00000069345",1,1,1,1,1,1,1
"ENSG00000069399",0,0,0,1,1,1,1
"ENSG00000069424",1,1,1,1,1,0,0
"ENSG00000069431",0,0,0,0,0,0,0
"ENSG00000069482",0,0,0,0,0,0,0
"ENSG00000069493",1,1,1,1,1,1,1
"ENSG00000069509",1,0,1,1,1,0,0
"ENSG00000069535",0,0,0,0,0,0,1
"ENSG00000069667",0,1,0,0,0,1,1
"ENSG00000069696",1,1,0,1,0,0,0
"ENSG00000069702",1,0,0,1,1,0,1
"ENSG00000069764",0,0,0,1,1,1,1
"ENSG00000069812",0,1,0,1,1,0,0
"ENSG00000069849",1,1,1,1,1,1,1
"ENSG00000069869",0,1,1,0,0,0,0
"ENSG00000069943",0,0,0,1,1,1,1
"ENSG00000069956",0,1,1,0,1,0,1
"ENSG00000069966",1,0,0,0,0,1,1
"ENSG00000069974",1,1,1,1,1,1,1
"ENSG00000069998",1,1,1,1,1,1,1
"ENSG00000070010",1,1,1,1,1,1,1
"ENSG00000070018",0,1,0,1,0,1,0
"ENSG00000070019",0,0,0,0,0,0,0
"ENSG00000070031",1,1,0,1,0,0,0
"ENSG00000070047",1,1,1,1,1,1,1
"ENSG00000070061",1,1,0,1,0,1,1
"ENSG00000070081",1,1,1,1,1,1,1
"ENSG00000070087",0,1,1,1,1,0,0
"ENSG00000070159",0,0,0,0,0,0,0
"ENSG00000070182",0,1,1,1,0,1,0
"ENSG00000070190",0,0,0,0,0,1,1
"ENSG00000070193",0,0,0,0,0,0,0
"ENSG00000070214",1,0,0,1,0,1,0
"ENSG00000070269",0,0,1,0,0,1,1
"ENSG00000070366",1,1,0,1,1,0,1
"ENSG00000070367",0,0,0,0,0,1,1
"ENSG00000070371",1,0,1,1,1,1,0
"ENSG00000070388",0,1,0,0,1,1,1
"ENSG00000070404",0,1,0,0,0,0,1
"ENSG00000070413",0,1,0,1,0,0,0
"ENSG00000070423",1,1,1,1,1,1,1
"ENSG00000070444",0,1,0,1,0,1,0
"ENSG00000070476",0,0,0,0,0,1,1
"ENSG00000070495",0,0,0,1,1,1,0
"ENSG00000070501",0,0,0,0,0,1,1
"ENSG00000070526",0,0,0,0,0,0,0
"ENSG00000070540",0,0,1,0,0,0,0
"ENSG00000070601",0,0,0,0,0,0,1
"ENSG00000070610",1,0,1,1,1,0,1
"ENSG00000070614",0,1,0,0,1,0,1
"ENSG00000070669",1,1,1,1,1,1,1
"ENSG00000070718",1,1,0,1,1,1,0
"ENSG00000070729",1,0,1,0,1,1,0
"ENSG00000070731",0,0,0,0,0,0,0
"ENSG00000070748",0,1,1,0,1,1,1
"ENSG00000070756",1,1,1,1,1,1,1
"ENSG00000070759",0,1,0,0,1,0,1
"ENSG00000070761",1,1,1,1,1,1,1
"ENSG00000070770",1,1,1,1,1,1,1
"ENSG00000070778",0,0,0,0,0,0,0
"ENSG00000070785",1,1,1,1,1,0,0
"ENSG00000070808",0,1,0,0,1,1,0
"ENSG00000070814",1,1,0,0,1,0,0
"ENSG00000070831",1,1,1,1,1,1,1
"ENSG00000070882",1,1,1,1,1,1,1
"ENSG00000070886",0,1,0,0,1,0,1
"ENSG00000070915",0,1,0,0,0,0,1
"ENSG00000070950",1,0,1,0,0,0,1
"ENSG00000070961",1,1,1,1,1,1,1
"ENSG00000070985",0,0,0,0,0,0,0
"ENSG00000071051",1,1,1,1,1,1,1
"ENSG00000071054",1,0,1,0,0,1,0
"ENSG00000071073",0,1,0,1,1,1,0
"ENSG00000071082",1,1,1,1,1,1,1
"ENSG00000071127",1,1,1,1,1,1,1
"ENSG00000071189",1,1,0,0,0,1,1
"ENSG00000071203",0,0,0,0,0,0,0
"ENSG00000071205",1,1,1,1,1,1,1
"ENSG00000071242",1,1,0,0,0,1,0
"ENSG00000071243",1,1,0,0,1,1,0
"ENSG00000071246",1,1,1,0,0,0,1
"ENSG00000071282",0,1,0,1,0,1,1
"ENSG00000071462",0,1,0,1,1,0,1
"ENSG00000071537",0,0,1,0,0,1,1
"ENSG00000071539",1,1,1,0,1,0,0
"ENSG00000071553",1,1,1,1,1,1,1
"ENSG00000071564",0,1,0,1,1,0,1
"ENSG00000071575",1,1,1,1,1,1,1
"ENSG00000071626",1,1,1,1,1,1,1
"ENSG00000071655",1,1,1,1,1,0,0
"ENSG00000071677",1,1,0,1,0,0,1
"ENSG00000071794",0,1,1,1,1,0,0
