"","GSM1209577","GSM1209578","GSM1209579","GSM1209580","GSM2257343","GSM2257344","GSM2460435","GSM2460439","GSM2460443","GSM2460447","GSM2460451","GSM2460455","GSM2607426","GSM2607427","GSM2607428","GSM2607429","GSM2607430","GSM2607431"
"137902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"9677",1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
"23262",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26007",1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
"158584",0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
"283209",1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1
"23491",0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0
"221223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208",1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1
"55244",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"146802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"345274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116085",1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"123688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56898",0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
"51171",0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
"84869",0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
"51741",0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1
"10202",0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
"1487",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93517",0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0
"121214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10553",0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"100288072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374875",1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
"441282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85007",1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
"250",0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
"251",1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
"123264",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"200931",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27109",1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1
"267020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7381",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7384",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7385",1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"9481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9016",1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
"7351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7352",0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"4535",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4541",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4729",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126328",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4717",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"4719",1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1
"7991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4705",1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
"4536",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4713",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4731",1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0
"4695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4701",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4718",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4698",1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0
"4537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55967",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4715",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51079",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4712",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"4704",0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
"4694",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4709",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4725",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4697",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4716",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"374291",0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
"1345",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1349",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1346",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"1347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9377",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1337",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125965",1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
"1339",1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1
"170712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84701",1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
"4363",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146712",0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
"10554",1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1
"240",0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0
"534",1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
"8705",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1
"570",1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
"622",1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
"57818",1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
"8647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124935",1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1
"6531",0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"11000",1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0
"4758",0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
"2618",1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"2629",1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0
"7264",1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
"284098",0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
"3163",1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"7923",1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"10723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"201288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
"9651",0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
"8396",1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
"8399",1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
"64711",1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
"7366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9374",1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
"93100",1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
"55229",1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
"26063",1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
"2880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65263",1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
"8781",0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"31",0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
"55750",1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1
"8644",0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
"1066",1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"5446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4905",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"341947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
