"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"MACOXO",0,"-","0","0","Negative","-8"
"MAGt",NA,"-","-1","-1","-","-2"
"MALSO3tm",0,"-","0","0","Negative","-8"
"MALSO4tm",0,"-","0","0","Negative","-8"
"MALTSULtm",0,"-","0","0","Negative","-8"
"MAOLNOR",0,"-","0","0","Negative","-8"
"MAOX",0,"-","0","0","Negative","-8"
"MCCCrm",1,"Present","1","1","Medium","10"
"MCD",0,"-","0","0","Negative","-8"
"MCDm",0,"-","0","0","Negative","-8"
"MCITS",NA,"-","-1","-1","-","-2"
"MDHm",3,"Present","2","2","High","20"
"ME2",0,"-","0","0","Negative","-8"
"MEOHtly",NA,"-","-1","-1","-","-2"
"MEPIVESSte_cho",NA,"-","-1","-1","-","-2"
"MERCPLACCYSt",NA,"-","-1","-1","-","-2"
"METLEUex",0,"-","0","0","Negative","-8"
"METt4",2,"Present","2","2","High","15"
"MEVK1x",0,"-","0","0","Negative","-8"
"MGCHrm",1,"Present","1","1","Medium","10"
"MGSA",NA,"-","-1","-1","-","-2"
"MI13PP",NA,"-","-1","-1","-","-2"
"MI14P4P",NA,"-","-1","-1","-","-2"
"MI14Ptn",NA,"-","-1","-1","-","-2"
"MI1PS",0,"-","0","0","Negative","-8"
"MI34PP",2,"Present","2","2","High","15"
"MINOHPtn",NA,"-","-1","-1","-","-2"
"MLTG1",0,"-","0","0","Negative","-8"
"MLTG1e",0,"-","0","0","Negative","-8"
"MLTG1ly",0,"-","0","0","Negative","-8"
"MMSAD3m",1,"Present","1","1","Medium","10"
"MTAP",2,"Present","2","2","High","15"
"MTHFDm",0,"-","0","0","Negative","-8"
"MTHGXLt",NA,"-","-1","-1","-","-2"
"N4Tg",NA,"-","-1","-1","-","-2"
"NACASPtm",NA,"-","-1","-1","-","-2"
"NACHEX23ly",1,"Present","1","1","Medium","10"
"NACHEX24ly",1,"Present","1","1","Medium","10"
"NACHEX2ly",1,"Present","1","1","Medium","10"
"NACHEX4ly",0,"-","0","0","Negative","-8"
"NACHEXA1ly",0,"-","0","0","Negative","-8"
"NACHEXA22ly",0,"-","0","0","Negative","-8"
"NACHEXA6ly",0,"-","0","0","Negative","-8"
"NACHEXA8ly",0,"-","0","0","Negative","-8"
"NADHtpu",NA,"-","-1","-1","-","-2"
"NADPHtxu",NA,"-","-1","-1","-","-2"
"NADPN",NA,"-","-1","-1","-","-2"
"NADPNe",1,"Present","1","1","Medium","10"
"NAGA2ly",0,"-","0","0","Negative","-8"
"NAGAly",0,"-","0","0","Negative","-8"
"NAGLCAly",NA,"-","-1","-1","-","-2"
"NAHCO3_HCLt",0,"-","0","0","Negative","-8"
"NaKt_1",3,"Present","2","2","High","20"
"NAt",1,"Present","1","1","Medium","10"
"NAt5",0,"-","0","0","Negative","-8"
"NAtx",NA,"-","-1","-1","-","-2"
"NCAMUP",NA,"-","-1","-1","-","-2"
"NCKt",0,"-","0","0","Negative","-8"
"NCNt",0,"-","0","0","Negative","-8"
"NDP10ex",0,"-","0","0","Negative","-8"
"NDP3ex",0,"-","0","0","Negative","-8"
"NDP6",2,"Present","2","2","High","15"
"NDP7er",0,"-","0","0","Negative","-8"
"NDP7ex",0,"-","0","0","Negative","-8"
"NDPK10",1,"Present","1","1","Medium","10"
"NDPK10n",1,"Present","1","1","Medium","10"
"NDPK1m",1,"Present","1","1","Medium","10"
"NDPK1n",1,"Present","1","1","Medium","10"
"NDPK2n",1,"Present","1","1","Medium","10"
"NDPK3n",1,"Present","1","1","Medium","10"
"NDPK5m",1,"Present","1","1","Medium","10"
"NDPK5n",1,"Present","1","1","Medium","10"
"NDPK6n",1,"Present","1","1","Medium","10"
"NDPK8m",1,"Present","1","1","Medium","10"
"NDPK8n",1,"Present","1","1","Medium","10"
"NH4t3r",1,"Present","1","1","Medium","10"
"NKCCt",0,"-","0","0","Negative","-8"
"NMNATm",0,"-","0","0","Negative","-8"
"NMNATn",0,"-","0","0","Negative","-8"
"NMNAT",0,"-","0","0","Negative","-8"
"NMNS",2,"Present","2","2","High","15"
"NMNtn",NA,"-","-1","-1","-","-2"
"NNATn",0,"-","0","0","Negative","-8"
"NNMT",0,"-","0","0","Negative","-8"
"NORANMT",0,"-","0","0","Negative","-8"
"NOS1",0,"-","0","0","Negative","-8"
"NOt",NA,"-","-1","-1","-","-2"
"NP1",3,"Present","2","2","High","20"
"NPTHLte",NA,"-","-1","-1","-","-2"
"NRPPHRSFt",NA,"-","-1","-1","-","-2"
"NRPPHRt4_2_r",0,"-","0","0","Negative","-8"
"NRPPHRtu",0,"-","0","0","Negative","-8"
"NRPPHRVESSEC_1",1,"Present","1","1","Medium","10"
"NTD2e",0,"-","0","0","Negative","-8"
"NTD4l",0,"-","0","0","Negative","-8"
"NTD5l",0,"-","0","0","Negative","-8"
"NTD7l",0,"-","0","0","Negative","-8"
"NTP3e",0,"-","0","0","Negative","-8"
"NTPP10",3,"Present","2","2","High","20"
"NTPP9",3,"Present","2","2","High","20"
"O2St",NA,"-","-1","-1","-","-2"
"O2Stx",NA,"-","-1","-1","-","-2"
"O2tm",NA,"-","-1","-1","-","-2"
"O2tp",NA,"-","-1","-1","-","-2"
"OAGD3te",NA,"-","-1","-1","-","-2"
"OAGD3tg",NA,"-","-1","-1","-","-2"
"OAGT3te",NA,"-","-1","-1","-","-2"
"OAGT3tg",NA,"-","-1","-1","-","-2"
"OCDCAt",0,"-","0","0","Negative","-8"
"OCDCEAt",0,"-","0","0","Negative","-8"
"OCOAT1m",3,"Present","2","2","High","20"
"OCTAt",NA,"-","-1","-1","-","-2"
"ODECOAtx",NA,"-","-1","-1","-","-2"
"OIVD1m",0,"-","0","0","Negative","-8"
"OIVD3m",0,"-","0","0","Negative","-8"
"ONPTHLte",NA,"-","-1","-1","-","-2"
"OPAH",0,"-","0","0","Negative","-8"
"ORNt3m",0,"-","0","0","Negative","-8"
"ORNTArm",1,"Present","1","1","Medium","10"
"ORPT",0,"-","0","0","Negative","-8"
"OXAHCOtex",0,"-","0","0","Negative","-8"
"P45011A1m",1,"Present","1","1","Medium","10"
"P45011B11m",0,"-","0","0","Negative","-8"
"P45011B12m",0,"-","0","0","Negative","-8"
"P45017A1r",0,"-","0","0","Negative","-8"
"P45019A2r",0,"-","0","0","Negative","-8"
"P4501B1r",0,"-","0","0","Negative","-8"
"P45021A2r",0,"-","0","0","Negative","-8"
"P45027A12m",0,"-","0","0","Negative","-8"
"P45027A16m",0,"-","0","0","Negative","-8"
"P45027A1m",0,"-","0","0","Negative","-8"
"P4502C19",0,"-","0","0","Negative","-8"
"P4502C9",0,"-","0","0","Negative","-8"
"P4502C93",0,"-","0","0","Negative","-8"
"P4502C94",0,"-","0","0","Negative","-8"
"P4502F1",0,"-","0","0","Negative","-8"
"P45039A1r",0,"-","0","0","Negative","-8"
"P4503A43r",0,"-","0","0","Negative","-8"
"P4503A5",0,"-","0","0","Negative","-8"
"P4503A7r",0,"-","0","0","Negative","-8"
"P4504B1r",0,"-","0","0","Negative","-8"
"P4504F121r",0,"-","0","0","Negative","-8"
"P4508B13r",0,"-","0","0","Negative","-8"
"P450SCC1m",NA,"-","-1","-1","-","-2"
"P5CDm",0,"-","0","0","Negative","-8"
"P5CRxm",0,"-","0","0","Negative","-8"
"PA_HStg",NA,"-","-1","-1","-","-2"
"PA_HStn",NA,"-","-1","-1","-","-2"
"PACCOAL",NA,"-","-1","-1","-","-2"
"PAFH",2,"Present","2","2","High","15"
"PAFHe",0,"-","0","0","Negative","-8"
"PAFS",NA,"-","-1","-1","-","-2"
"PAIL4P_HStn",NA,"-","-1","-1","-","-2"
"PAN4PP",NA,"-","-1","-1","-","-2"
"PCHOL_HStg",NA,"-","-1","-1","-","-2"
"PCHOLPm_hs",0,"-","0","0","Negative","-8"
"PCLAD",0,"-","0","0","Negative","-8"
"PCm",0,"-","0","0","Negative","-8"
"PCt",0,"-","0","0","Negative","-8"
"PI3P3Pn",NA,"-","-1","-1","-","-2"
"GCPNn",0,"-","0","0","Negative","-8"
"PDX5POi",0,"-","0","0","Negative","-8"
"PE_HSter",NA,"-","-1","-1","-","-2"
"PE_HStm",NA,"-","-1","-1","-","-2"
"PEAMNO",0,"-","0","0","Negative","-8"
"PEFLIPm",0,"-","0","0","Negative","-8"
"PEPCK_re",0,"-","0","0","Negative","-8"
"PEPCKm",0,"-","0","0","Negative","-8"
"PEt",NA,"-","-1","-1","-","-2"
"PETOHMm_hs",0,"-","0","0","Negative","-8"
"PETOHMr_hs",0,"-","0","0","Negative","-8"
"PFK26",1,"Present","1","1","Medium","10"
"PGDIr",0,"-","0","0","Negative","-8"
"PGESr",1,"Present","1","1","Medium","10"
"PGISr",0,"-","0","0","Negative","-8"
"PGS",0,"-","0","0","Negative","-8"
"PGSr",0,"-","0","0","Negative","-8"
"PHACCOAGLNAC",NA,"-","-1","-1","-","-2"
"PHCDm",0,"-","0","0","Negative","-8"
"PHEtec",0,"-","0","0","Negative","-8"
"PHETHPTOX2",0,"-","0","0","Negative","-8"
"PI345P3P",1,"Present","1","1","Medium","10"
"PI345P3Pn",1,"Present","1","1","Medium","10"
"PI345P5Pn",NA,"-","-1","-1","-","-2"
"PI3P5K",0,"-","0","0","Negative","-8"
"PI45P3Kn",NA,"-","-1","-1","-","-2"
"PI45P4P",NA,"-","-1","-1","-","-2"
"PI45P5Pn",NA,"-","-1","-1","-","-2"
"PI45PLC",2,"Present","2","2","High","15"
"PI4P3K",1,"Present","1","1","Medium","10"
"PI4P5K",3,"Present","2","2","High","20"
"PI4P5Kn",NA,"-","-1","-1","-","-2"
"PI4PP",NA,"-","-1","-1","-","-2"
"PI5P3K",1,"Present","1","1","Medium","10"
"PI5P4K",1,"Present","1","1","Medium","10"
"PRODt2r",1,"Present","1","1","Medium","10"
"PROSTGD2t",0,"-","0","0","Negative","-8"
"PROSTGE1t3",0,"-","0","0","Negative","-8"
"PIK3",1,"Present","1","1","Medium","10"
"PIK3n",NA,"-","-1","-1","-","-2"
"PIK4",1,"Present","1","1","Medium","10"
"PIK5",0,"-","0","0","Negative","-8"
"PMEVKx",2,"Present","2","2","High","15"
"PMI12346PHn",1,"Present","1","1","Medium","10"
"PMTCOAtx",NA,"-","-1","-1","-","-2"
"PNTOt5_1",0,"-","0","0","Negative","-8"
"PPAn",NA,"-","-1","-1","-","-2"
"PPAtr",NA,"-","-1","-1","-","-2"
"PPAtm",NA,"-","-1","-1","-","-2"
"PPItx",NA,"-","-1","-1","-","-2"
"PRAGSr",2,"Present","2","2","High","15"
"PRDX",3,"Present","2","2","High","20"
"PRGNLONEtm",NA,"-","-1","-1","-","-2"
"PRISTANALtx",NA,"-","-1","-1","-","-2"
"PROSTGF2t",0,"-","0","0","Negative","-8"
"PROSTGH2t",NA,"-","-1","-1","-","-2"
"PROSTGI2tr",NA,"-","-1","-1","-","-2"
"PSDm_hs",1,"Present","1","1","Medium","10"
"PSSA1_hs",1,"Present","1","1","Medium","10"
"PSSA2_hs",0,"-","0","0","Negative","-8"
"PSt3",NA,"-","-1","-1","-","-2"
"PTDCACRNCPT1",1,"Present","1","1","Medium","10"
"PTDCACRNt",2,"Present","2","2","High","15"
"PTDCAt",NA,"-","-1","-1","-","-2"
"PTE2x",1,"Present","1","1","Medium","10"
"PTE3x",1,"Present","1","1","Medium","10"
"PTHPS",1,"Present","1","1","Medium","10"
"PTRCAT1",1,"Present","1","1","Medium","10"
"PYAM5PO",0,"-","0","0","Negative","-8"
"PYDXDH",0,"-","0","0","Negative","-8"
"PYRt2m",1,"Present","1","1","Medium","10"
"RADH",NA,"-","-1","-1","-","-2"
"RADH4",NA,"-","-1","-1","-","-2"
"RAHY",NA,"-","-1","-1","-","-2"
"RBTt",NA,"-","-1","-1","-","-2"
"RDH3",0,"-","0","0","Negative","-8"
"RDH3a",3,"Present","2","2","High","20"
"RETFAt2",NA,"-","-1","-1","-","-2"
"RETH",0,"-","0","0","Negative","-8"
"RETH1",NA,"-","-1","-1","-","-2"
"RETH1e",NA,"-","-1","-1","-","-2"
"RETH2",NA,"-","-1","-1","-","-2"
"RETI1",NA,"-","-1","-1","-","-2"
"RETI2",NA,"-","-1","-1","-","-2"
"RETI3",NA,"-","-1","-1","-","-2"
"RETNGLCt",NA,"-","-1","-1","-","-2"
"RETNGLCt2",NA,"-","-1","-1","-","-2"
"RETNt",NA,"-","-1","-1","-","-2"
"RETNtr",NA,"-","-1","-1","-","-2"
"RIBFLVt3",0,"-","0","0","Negative","-8"
"RTOTAL2t",NA,"-","-1","-1","-","-2"
"RTOTAL3CRNCPT1",1,"Present","1","1","Medium","10"
"RTOTAL3CRNt",2,"Present","2","2","High","15"
"RTOTALt",NA,"-","-1","-1","-","-2"
"Rtotaltl",NA,"-","-1","-1","-","-2"
"S23T2g",2,"Present","2","2","High","15"
"S23T4g",2,"Present","2","2","High","15"
"S2T2g",0,"-","0","0","Negative","-8"
"S2TASE4ly",NA,"-","-1","-1","-","-2"
"S3T1g",0,"-","0","0","Negative","-8"
"S3T2g",0,"-","0","0","Negative","-8"
"S3T3g",0,"-","0","0","Negative","-8"
"S3TASE1ly",NA,"-","-1","-1","-","-2"
"S3TASE2ly",NA,"-","-1","-1","-","-2"
"S4T1g",1,"Present","1","1","Medium","10"
"S4TASE5ly",0,"-","0","0","Negative","-8"
"S6T16g",0,"-","0","0","Negative","-8"
"S6T17g",0,"-","0","0","Negative","-8"
"S6T19g",1,"Present","1","1","Medium","10"
"S6T22g",1,"Present","1","1","Medium","10"
"S6T23g",1,"Present","1","1","Medium","10"
"S6TASE22ly",0,"-","0","0","Negative","-8"
"S6TASE23ly",0,"-","0","0","Negative","-8"
"S6TASE4ly",0,"-","0","0","Negative","-8"
"S6TASE7ly",0,"-","0","0","Negative","-8"
"S6TASE9ly",0,"-","0","0","Negative","-8"
"SACCD4m",0,"-","0","0","Negative","-8"
"SAMHISTA",0,"-","0","0","Negative","-8"
"SARCOXp",0,"-","0","0","Negative","-8"
"SARCStex",NA,"-","-1","-1","-","-2"
"SARCStm",NA,"-","-1","-1","-","-2"
"SARDHm",0,"-","0","0","Negative","-8"
"SBPP1er",1,"Present","1","1","Medium","10"
"SCP21x",3,"Present","2","2","High","20"
"SCP22x",3,"Present","2","2","High","20"
"SCPx",3,"Present","2","2","High","20"
"SERALANaEx",0,"-","0","0","Negative","-8"
"SERCYSNaEx",0,"-","0","0","Negative","-8"
"SERDGLNexR",0,"-","0","0","Negative","-8"
"SERDGLYexR",0,"-","0","0","Negative","-8"
"SERGLNexR",0,"-","0","0","Negative","-8"
"SERGLNNaEx",0,"-","0","0","Negative","-8"
"SERHL",0,"-","0","0","Negative","-8"
"SERPT",0,"-","0","0","Negative","-8"
"ST3GAL62g",0,"-","0","0","Negative","-8"
"SERt4",2,"Present","2","2","High","15"
"SERtp",NA,"-","-1","-1","-","-2"
"SIAASE3ly",0,"-","0","0","Negative","-8"
"SIAASEly",0,"-","0","0","Negative","-8"
"SIAT4Bg",0,"-","0","0","Negative","-8"
"SIAT9g",0,"-","0","0","Negative","-8"
"SK_citr__L_c",NA,"-","-1","-1","-","-2"
"SK_pre_prot_r",NA,"-","-1","-1","-","-2"
"SLDx",1,"Present","1","1","Medium","10"
"SMPD3l",0,"-","0","0","Negative","-8"
"SMPD4",0,"-","0","0","Negative","-8"
"SO4CLtex2",0,"-","0","0","Negative","-8"
"SO4HCOtex",1,"Present","1","1","Medium","10"
"SO4OXAtex2",0,"-","0","0","Negative","-8"
"SOAT12",1,"Present","1","1","Medium","10"
"SPC_HSt",NA,"-","-1","-1","-","-2"
"SPH1Pte",NA,"-","-1","-1","-","-2"
"SPHGNtr",NA,"-","-1","-1","-","-2"
"SPHMDAc",NA,"-","-1","-1","-","-2"
"SPHMYLNtl",NA,"-","-1","-1","-","-2"
"SPHS1Pte",NA,"-","-1","-1","-","-2"
"SPHS1Ptr",NA,"-","-1","-1","-","-2"
"SPODMm",1,"Present","1","1","Medium","10"
"SPODMn",3,"Present","2","2","High","20"
"SPODMx",3,"Present","2","2","High","20"
"SPRMS",3,"Present","2","2","High","20"
"SPTix",0,"-","0","0","Negative","-8"
"ST6GALNAC24",0,"-","0","0","Negative","-8"
"ST6GALNAC61",0,"-","0","0","Negative","-8"
"ST8SIA11",0,"-","0","0","Negative","-8"
"ST8SIA54g",0,"-","0","0","Negative","-8"
"ST8SIA55g",0,"-","0","0","Negative","-8"
"STRDNCCPT2",0,"-","0","0","Negative","-8"
"STRDNCCRNt",2,"Present","2","2","High","15"
"STS1r",1,"Present","1","1","Medium","10"
"SUCCtm",0,"-","0","0","Negative","-8"
"SUCCt4_2",0,"-","0","0","Negative","-8"
"SUCOAS1m",2,"Present","2","2","High","15"
"SUCOASm",2,"Present","2","2","High","15"
"SUCRe",0,"-","0","0","Negative","-8"
"TAGt",NA,"-","-1","-1","-","-2"
"TAURtcx",1,"Present","1","1","Medium","10"
"TCHOLAt2",0,"-","0","0","Negative","-8"
"TCHOLAte",NA,"-","-1","-1","-","-2"
"TCHOLAtx",NA,"-","-1","-1","-","-2"
"TCYNTt",NA,"-","-1","-1","-","-2"
"TDCHOLAte",NA,"-","-1","-1","-","-2"
"TDP",NA,"-","-1","-1","-","-2"
"TETPENT3COAtx",NA,"-","-1","-1","-","-2"
"TETPENT3CPT2",0,"-","0","0","Negative","-8"
"TETPENT3CRNt",2,"Present","2","2","High","15"
"TETPENT3t",NA,"-","-1","-1","-","-2"
"TETPENT6CPT2",0,"-","0","0","Negative","-8"
"TETPENT6t",NA,"-","-1","-1","-","-2"
"TETTET6COAtx",NA,"-","-1","-1","-","-2"
"TETTET6CPT1",1,"Present","1","1","Medium","10"
"TETTET6CRNt",2,"Present","2","2","High","15"
"TETTET6t",NA,"-","-1","-1","-","-2"
"THBPT4ACAMDASE",0,"-","0","0","Negative","-8"
"THFt2_1",0,"-","0","0","Negative","-8"
"THFtl",NA,"-","-1","-1","-","-2"
"THMP",NA,"-","-1","-1","-","-2"
"THMPPtm_cho",NA,"-","-1","-1","-","-2"
"THP2Ctp",NA,"-","-1","-1","-","-2"
"THRALANaEx",0,"-","0","0","Negative","-8"
"THRASNNaEx",0,"-","0","0","Negative","-8"
"THRGLNexR",0,"-","0","0","Negative","-8"
"THRt4",2,"Present","2","2","High","15"
"THYMDt1",0,"-","0","0","Negative","-8"
"THYMt",0,"-","0","0","Negative","-8"
"THYOXt2",0,"-","0","0","Negative","-8"
"TMDPP",1,"Present","1","1","Medium","10"
"TMDPPK",NA,"-","-1","-1","-","-2"
"TMNDNCCPT2",0,"-","0","0","Negative","-8"
"TOLBUTAMIDEte",NA,"-","-1","-1","-","-2"
"TRDR",3,"Present","2","2","High","20"
"TRDR3",3,"Present","2","2","High","20"
"TREH",1,"Present","1","1","Medium","10"
"TREHe",0,"-","0","0","Negative","-8"
"TRIODTHYt",0,"-","0","0","Negative","-8"
"TRIODTHYt2",0,"-","0","0","Negative","-8"
"TRIOK",NA,"-","-1","-1","-","-2"
"TXA2te",NA,"-","-1","-1","-","-2"
"TXASr",0,"-","0","0","Negative","-8"
"TYMSFt",NA,"-","-1","-1","-","-2"
"TYMSULT",1,"Present","1","1","Medium","10"
"TYR3MO2",0,"-","0","0","Negative","-8"
"TYRCBOX",0,"-","0","0","Negative","-8"
"TYRDOPO3",0,"-","0","0","Negative","-8"
"TYRt",0,"-","0","0","Negative","-8"
"TYRt4",0,"-","0","0","Negative","-8"
"TYRTAim",3,"Present","2","2","High","20"
"UDPDOLPT_L",1,"Present","1","1","Medium","10"
"UDPG1P",NA,"-","-1","-1","-","-2"
"UDPGLCAter",0,"-","0","0","Negative","-8"
"UGALNACtg",0,"-","0","0","Negative","-8"
"UGLCNACtg",0,"-","0","0","Negative","-8"
"UGT1A3r",0,"-","0","0","Negative","-8"
"UGT1A5r",0,"-","0","0","Negative","-8"
"UGT1A5r2",0,"-","0","0","Negative","-8"
"UGT1A7r",0,"-","0","0","Negative","-8"
"UMPK2",3,"Present","2","2","High","20"
"UMPK2n",3,"Present","2","2","High","20"
"UMPK3n",3,"Present","2","2","High","20"
"UMPK5n",3,"Present","2","2","High","20"
"UMPK6",3,"Present","2","2","High","20"
"UPPN",0,"-","0","0","Negative","-8"
"URAt",0,"-","0","0","Negative","-8"
"URATEtx",NA,"-","-1","-1","-","-2"
"URIDK2m",2,"Present","2","2","High","15"
"URIK1",1,"Present","1","1","Medium","10"
"URIt4",0,"-","0","0","Negative","-8"
"Uritl",0,"-","0","0","Negative","-8"
"VACCt",NA,"-","-1","-1","-","-2"
"VALt4",0,"-","0","0","Negative","-8"
"VALt5m",NA,"-","-1","-1","-","-2"
"VALTAim",1,"Present","1","1","Medium","10"
"VALtec",0,"-","0","0","Negative","-8"
"VD3",NA,"-","-1","-1","-","-2"
"VLCS2r",0,"-","0","0","Negative","-8"
"VLCSr",0,"-","0","0","Negative","-8"
"WHDDCAte",NA,"-","-1","-1","-","-2"
"WHHDCAte",NA,"-","-1","-1","-","-2"
"WHTSTSTERONEte",NA,"-","-1","-1","-","-2"
"XANDp",0,"-","0","0","Negative","-8"
"XANtx",NA,"-","-1","-1","-","-2"
"XAO2x",0,"-","0","0","Negative","-8"
"XOL7AONEtr",NA,"-","-1","-1","-","-2"
"XOLEST2te",NA,"-","-1","-1","-","-2"
"XOLTRI24tc",NA,"-","-1","-1","-","-2"
"XOLTRI27tc",NA,"-","-1","-1","-","-2"
"XOLTRI27te",NA,"-","-1","-1","-","-2"
"XSERtg",NA,"-","-1","-1","-","-2"
"XYLTD_D",NA,"-","-1","-1","-","-2"
"XYLtly",NA,"-","-1","-1","-","-2"
"EX_ctp_e",NA,"-","-1","-1","-","-2"
"EX_dtmp_e",NA,"-","-1","-1","-","-2"
"EX_fad_e",NA,"-","-1","-1","-","-2"
"EX_fald_e",NA,"-","-1","-1","-","-2"
"EX_g1p_e",NA,"-","-1","-1","-","-2"
"EX_HC01104_e",NA,"-","-1","-1","-","-2"
"EX_HC01441_e",NA,"-","-1","-1","-","-2"
"EX_HC01444_e",NA,"-","-1","-1","-","-2"
"EX_HC01609_e",NA,"-","-1","-1","-","-2"
"EX_cpppg1_e",NA,"-","-1","-1","-","-2"
"EX_HC01700_e",NA,"-","-1","-1","-","-2"
"EX_HC02161_e",NA,"-","-1","-1","-","-2"
"EX_itp_e",NA,"-","-1","-1","-","-2"
"EX_prpp_e",NA,"-","-1","-1","-","-2"
"EX_pydx5p_e",NA,"-","-1","-1","-","-2"
"r0002",NA,"-","-1","-1","-","-2"
"GDRm",3,"Present","2","2","High","20"
"DPCOAKm",2,"Present","2","2","High","15"
"CPS_m",0,"-","0","0","Negative","-8"
"r0047",1,"Present","1","1","Medium","10"
"r0051",3,"Present","2","2","High","20"
"ALR",NA,"-","-1","-1","-","-2"
"r0068",2,"Present","2","2","High","15"
"ALATA_Lm",0,"-","0","0","Negative","-8"
"r0084",3,"Present","2","2","High","20"
"r0085",3,"Present","2","2","High","20"
"r0093",0,"-","0","0","Negative","-8"
"r0097",2,"Present","2","2","High","15"
"PYK3",0,"-","0","0","Negative","-8"
"r0145",0,"-","0","0","Negative","-8"
"PYK4",0,"-","0","0","Negative","-8"
"r0157",NA,"-","-1","-1","-","-2"
"r0170",1,"Present","1","1","Medium","10"
"r0809",NA,"-","-1","-1","-","-2"
"r0173",3,"Present","2","2","High","20"
"r0179",NA,"-","-1","-1","-","-2"
"r0186",0,"-","0","0","Negative","-8"
"r0191",2,"Present","2","2","High","15"
"r0193",0,"-","0","0","Negative","-8"
"r0196",2,"Present","2","2","High","15"
"r0205",1,"Present","1","1","Medium","10"
"r0210",0,"-","0","0","Negative","-8"
"r0221_1",2,"Present","2","2","High","15"
"DHFRim",1,"Present","1","1","Medium","10"
"DURADx",NA,"-","-1","-1","-","-2"
"r0239",0,"-","0","0","Negative","-8"
"ALCD19y",3,"Present","2","2","High","20"
"r0280",0,"-","0","0","Negative","-8"
"r0281",0,"-","0","0","Negative","-8"
"r0283",0,"-","0","0","Negative","-8"
"r0308",2,"Present","2","2","High","15"
"r0317",3,"Present","2","2","High","20"
"r0321",0,"-","0","0","Negative","-8"
"r0331",NA,"-","-1","-1","-","-2"
"r0340",0,"-","0","0","Negative","-8"
"r0357",3,"Present","2","2","High","20"
"r0360",3,"Present","2","2","High","20"
"r0363",3,"Present","2","2","High","20"
"r0364",3,"Present","2","2","High","20"
"r0365",NA,"-","-1","-1","-","-2"
"ADADir",3,"Present","2","2","High","20"
"r0380",1,"Present","1","1","Medium","10"
"r0385",0,"-","0","0","Negative","-8"
"r0386",0,"-","0","0","Negative","-8"
"PYDXO_1",0,"-","0","0","Negative","-8"
"NAPRT",1,"Present","1","1","Medium","10"
"r0393",3,"Present","2","2","High","20"
"XAO2",0,"-","0","0","Negative","-8"
"r1003",NA,"-","-1","-1","-","-2"
"AGPOP",0,"-","0","0","Negative","-8"
"r0423",3,"Present","2","2","High","20"
"r0424",3,"Present","2","2","High","20"
"r0426",3,"Present","2","2","High","20"
"r0431_1",0,"-","0","0","Negative","-8"
"r0432_1",0,"-","0","0","Negative","-8"
"r0440",0,"-","0","0","Negative","-8"
"r0443",0,"-","0","0","Negative","-8"
"r0444",0,"-","0","0","Negative","-8"
"r0450",0,"-","0","0","Negative","-8"
"DGNSK",2,"Present","2","2","High","15"
"r0466_1",NA,"-","-1","-1","-","-2"
"RNTR3",0,"-","0","0","Negative","-8"
"RNTR4",0,"-","0","0","Negative","-8"
"XAND",0,"-","0","0","Negative","-8"
"XAO",0,"-","0","0","Negative","-8"
"r0509",2,"Present","2","2","High","15"
"r0510",0,"-","0","0","Negative","-8"
"r0512",1,"Present","1","1","Medium","10"
"r0517",2,"Present","2","2","High","15"
"FTHFCLm",1,"Present","1","1","Medium","10"
"r0525",0,"-","0","0","Negative","-8"
"NMNDA",NA,"-","-1","-1","-","-2"
"DUTCP",0,"-","0","0","Negative","-8"
"CYSAMO_cho",0,"-","0","0","Negative","-8"
"r0541",1,"Present","1","1","Medium","10"
"ALDD19xr",0,"-","0","0","Negative","-8"
"ALDD19x_P",0,"-","0","0","Negative","-8"
"r0548",0,"-","0","0","Negative","-8"
"BETALDHy",0,"-","0","0","Negative","-8"
"r0555",2,"Present","2","2","High","15"
"r0560",2,"Present","2","2","High","15"
"DHRT_ibcoa",1,"Present","1","1","Medium","10"
"r0575",1,"Present","1","1","Medium","10"
"APNPT",1,"Present","1","1","Medium","10"
"r0587",0,"-","0","0","Negative","-8"
"PTPATim",2,"Present","2","2","High","15"
"r0595",0,"-","0","0","Negative","-8"
"r0596",2,"Present","2","2","High","15"
"r0603",2,"Present","2","2","High","15"
"r0604",1,"Present","1","1","Medium","10"
"r0611",2,"Present","2","2","High","15"
"HPROym",1,"Present","1","1","Medium","10"
"ACACT4m",2,"Present","2","2","High","15"
"r0636",0,"-","0","0","Negative","-8"
"ACOAR5m",1,"Present","1","1","Medium","10"
"ACACT6m",2,"Present","2","2","High","15"
"r0641",0,"-","0","0","Negative","-8"
"r0643",3,"Present","2","2","High","20"
"r0649_1",0,"-","0","0","Negative","-8"
"r0651",0,"-","0","0","Negative","-8"
"r0652_1",1,"Present","1","1","Medium","10"
"r0655",2,"Present","2","2","High","15"
"ECOAH5m",0,"-","0","0","Negative","-8"
"r0673",0,"-","0","0","Negative","-8"
"r0686",0,"-","0","0","Negative","-8"
"r0707",0,"-","0","0","Negative","-8"
"r0714_1",0,"-","0","0","Negative","-8"
"r0715",0,"-","0","0","Negative","-8"
"HACD6p",0,"-","0","0","Negative","-8"
"r0720_1",0,"-","0","0","Negative","-8"
"HACD5m",0,"-","0","0","Negative","-8"
"HACD4m",0,"-","0","0","Negative","-8"
"HACD4p",0,"-","0","0","Negative","-8"
