"Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"ENSG00000197249","ENST00000355814","ENSP00000348068","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000393087","ENSP00000376802","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000393088","ENSP00000376803","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000402629","ENSP00000386094","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000404814","ENSP00000385960","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000437397","ENSP00000408474","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000440909","ENSP00000390299","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000448921","ENSP00000416066","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000449399","ENSP00000416354","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000489769","ENSP00000451525","P01009","SERPINA1",5265
"ENSG00000197249","ENST00000553327","ENSP00000452480","","SERPINA1",5265
"ENSG00000197249","ENST00000554720","ENSP00000450561","","SERPINA1",5265
"ENSG00000197249","ENST00000556091","ENSP00000452169","","SERPINA1",5265
"ENSG00000197249","ENST00000556955","ENSP00000451098","","SERPINA1",5265
"ENSG00000197249","ENST00000557118","ENSP00000451826","","SERPINA1",5265
"ENSG00000197249","ENST00000557492","ENSP00000452452","","SERPINA1",5265
"ENSG00000197249","ENST00000636712","ENSP00000490054","P01009","SERPINA1",5265
"ENSG00000197253","ENST00000606293","ENSP00000482743","P20231","TPSB2",64499
"ENSG00000197253","ENST00000611196","ENSP00000484461","","TPSB2",64499
"ENSG00000197253","ENST00000612142","ENSP00000478695","","TPSB2",64499
"ENSG00000197296","ENST00000396825","ENSP00000380037","Q8N6M3","FITM2",128486
"ENSG00000197323","ENST00000358465","ENSP00000351250","Q9UPN9","TRIM33",51592
"ENSG00000197323","ENST00000369543","ENSP00000358556","Q9UPN9","TRIM33",51592
"ENSG00000197323","ENST00000448034","ENSP00000402333","","TRIM33",51592
"ENSG00000197355","ENST00000360271","ENSP00000353409","Q3KQV9","UAP1L1",91373
"ENSG00000197355","ENST00000409858","ENSP00000386935","Q3KQV9","UAP1L1",91373
"ENSG00000197355","ENST00000476184","ENSP00000484649","","UAP1L1",91373
"ENSG00000197375","ENST00000245407","ENSP00000245407","O76082","SLC22A5",6584
"ENSG00000197375","ENST00000415928","ENSP00000388838","","SLC22A5",6584
"ENSG00000197375","ENST00000435065","ENSP00000402760","O76082","SLC22A5",6584
"ENSG00000197375","ENST00000437841","ENSP00000400553","","SLC22A5",6584
"ENSG00000197375","ENST00000447841","ENSP00000389284","","SLC22A5",6584
"ENSG00000197375","ENST00000448810","ENSP00000401860","","SLC22A5",6584
"ENSG00000197406","ENST00000510508","ENSP00000427336","P55073","DIO3",1735
"ENSG00000197408","ENST00000324071","ENSP00000324648","P20813","CYP2B6",1555
"ENSG00000197408","ENST00000593831","ENSP00000470582","","CYP2B6",1555
"ENSG00000197408","ENST00000598834","ENSP00000496294","","CYP2B6",1555
"ENSG00000197408","ENST00000643956","ENSP00000495579","P20813","CYP2B6",1555
"ENSG00000197416","ENST00000360464","ENSP00000353650","A6NFH5","FABP12",646486
"ENSG00000197416","ENST00000519696","ENSP00000427973","","FABP12",646486
"ENSG00000197417","ENST00000225519","ENSP00000225519","Q9UHJ6","SHPK",23729
"ENSG00000197442","ENST00000359015","ENSP00000351908","Q99683","MAP3K5",4217
"ENSG00000197444","ENST00000374103","ENSP00000363216","Q9ULD0","OGDHL",55753
"ENSG00000197444","ENST00000419399","ENSP00000401356","Q9ULD0","OGDHL",55753
"ENSG00000197444","ENST00000432695","ENSP00000390240","Q9ULD0","OGDHL",55753
"ENSG00000197446","ENST00000331105","ENSP00000333534","P24903","CYP2F1",1572
"ENSG00000197446","ENST00000439903","ENSP00000443424","","CYP2F1",1572
"ENSG00000197446","ENST00000532164","ENSP00000471416","P24903","CYP2F1",1572
"ENSG00000197446","ENST00000534009","ENSP00000470136","","CYP2F1",1572
"ENSG00000197448","ENST00000358406","ENSP00000351181","Q9Y2Q3","GSTK1",373156
"ENSG00000197448","ENST00000409500","ENSP00000386944","Q9Y2Q3","GSTK1",373156
"ENSG00000197448","ENST00000436038","ENSP00000408341","","GSTK1",373156
"ENSG00000197448","ENST00000442394","ENSP00000406802","","GSTK1",373156
"ENSG00000197448","ENST00000443571","ENSP00000415813","Q9Y2Q3","GSTK1",373156
"ENSG00000197448","ENST00000479303","ENSP00000431049","Q9Y2Q3","GSTK1",373156
"ENSG00000197496","ENST00000359271","ENSP00000352216","O95528","SLC2A10",81031
"ENSG00000197496","ENST00000486000","ENSP00000478679","","SLC2A10",81031
"ENSG00000197506","ENST00000376238","ENSP00000365413","Q9HAS3","SLC28A3",64078
"ENSG00000197530","ENST00000355826","ENSP00000348081","Q96AX9","MIB2",142678
"ENSG00000197530","ENST00000378708","ENSP00000367980","","MIB2",142678
"ENSG00000197530","ENST00000378712","ENSP00000367984","Q96AX9","MIB2",142678
"ENSG00000197530","ENST00000483015","ENSP00000464106","","MIB2",142678
"ENSG00000197530","ENST00000486072","ENSP00000463504","","MIB2",142678
"ENSG00000197530","ENST00000487053","ENSP00000424615","","MIB2",142678
"ENSG00000197530","ENST00000489635","ENSP00000426007","","MIB2",142678
"ENSG00000197530","ENST00000502470","ENSP00000423221","","MIB2",142678
"ENSG00000197530","ENST00000503789","ENSP00000426603","","MIB2",142678
"ENSG00000197530","ENST00000504599","ENSP00000426128","","MIB2",142678
"ENSG00000197530","ENST00000505820","ENSP00000426103","Q96AX9","MIB2",142678
"ENSG00000197530","ENST00000506488","ENSP00000425032","","MIB2",142678
"ENSG00000197530","ENST00000510793","ENSP00000426865","","MIB2",142678
"ENSG00000197530","ENST00000514234","ENSP00000427680","","MIB2",142678
"ENSG00000197530","ENST00000514363","ENSP00000420935","","MIB2",142678
"ENSG00000197530","ENST00000518681","ENSP00000428264","Q96AX9","MIB2",142678
"ENSG00000197530","ENST00000520777","ENSP00000428660","Q96AX9","MIB2",142678
"ENSG00000197563","ENST00000357637","ENSP00000350263","O95427","PIGN",23556
"ENSG00000197563","ENST00000400334","ENSP00000383188","O95427","PIGN",23556
"ENSG00000197563","ENST00000585344","ENSP00000465897","","PIGN",23556
"ENSG00000197563","ENST00000585458","ENSP00000466883","","PIGN",23556
"ENSG00000197563","ENST00000585923","ENSP00000467812","","PIGN",23556
"ENSG00000197563","ENST00000585926","ENSP00000468456","","PIGN",23556
"ENSG00000197563","ENST00000586566","ENSP00000467410","","PIGN",23556
"ENSG00000197563","ENST00000588571","ENSP00000466035","","PIGN",23556
"ENSG00000197563","ENST00000589339","ENSP00000465506","","PIGN",23556
"ENSG00000197563","ENST00000589720","ENSP00000468721","","PIGN",23556
"ENSG00000197563","ENST00000590765","ENSP00000464707","","PIGN",23556
"ENSG00000197563","ENST00000590948","ENSP00000465241","","PIGN",23556
"ENSG00000197563","ENST00000591238","ENSP00000466462","","PIGN",23556
"ENSG00000197563","ENST00000592803","ENSP00000466985","","PIGN",23556
"ENSG00000197563","ENST00000638167","ENSP00000491549","","PIGN",23556
"ENSG00000197563","ENST00000638183","ENSP00000491013","","PIGN",23556
"ENSG00000197563","ENST00000638329","ENSP00000492804","","PIGN",23556
"ENSG00000197563","ENST00000638369","ENSP00000491811","","PIGN",23556
"ENSG00000197563","ENST00000638424","ENSP00000491963","","PIGN",23556
"ENSG00000197563","ENST00000638435","ENSP00000491850","","PIGN",23556
"ENSG00000197563","ENST00000638591","ENSP00000492660","","PIGN",23556
"ENSG00000197563","ENST00000638904","ENSP00000491318","","PIGN",23556
"ENSG00000197563","ENST00000638936","ENSP00000492592","O95427","PIGN",23556
"ENSG00000197563","ENST00000638977","ENSP00000491010","","PIGN",23556
"ENSG00000197563","ENST00000639174","ENSP00000492783","","PIGN",23556
"ENSG00000197563","ENST00000639342","ENSP00000491022","","PIGN",23556
"ENSG00000197563","ENST00000639372","ENSP00000491459","","PIGN",23556
"ENSG00000197563","ENST00000639600","ENSP00000492474","","PIGN",23556
"ENSG00000197563","ENST00000639681","ENSP00000491929","","PIGN",23556
"ENSG00000197563","ENST00000639758","ENSP00000491475","","PIGN",23556
"ENSG00000197563","ENST00000639902","ENSP00000490965","","PIGN",23556
"ENSG00000197563","ENST00000639912","ENSP00000490970","","PIGN",23556
"ENSG00000197563","ENST00000640050","ENSP00000492051","O95427","PIGN",23556
"ENSG00000197563","ENST00000640145","ENSP00000491525","O95427","PIGN",23556
"ENSG00000197563","ENST00000640170","ENSP00000491270","","PIGN",23556
"ENSG00000197563","ENST00000640252","ENSP00000492233","O95427","PIGN",23556
"ENSG00000197563","ENST00000640268","ENSP00000491111","","PIGN",23556
"ENSG00000197563","ENST00000640540","ENSP00000491620","","PIGN",23556
"ENSG00000197563","ENST00000640593","ENSP00000492017","","PIGN",23556
"ENSG00000197563","ENST00000640682","ENSP00000491415","","PIGN",23556
"ENSG00000197563","ENST00000640876","ENSP00000491628","O95427","PIGN",23556
"ENSG00000197579","ENST00000360538","ENSP00000353735","Q9NS56","TOPORS",10210
"ENSG00000197579","ENST00000379858","ENSP00000369187","Q9NS56","TOPORS",10210
"ENSG00000197580","ENST00000357685","ENSP00000350314","Q9BYV7","BCO2",83875
"ENSG00000197580","ENST00000361053","ENSP00000354338","Q9BYV7","BCO2",83875
"ENSG00000197580","ENST00000438022","ENSP00000414843","Q9BYV7","BCO2",83875
"ENSG00000197580","ENST00000525175","ENSP00000431882","","BCO2",83875
"ENSG00000197580","ENST00000526088","ENSP00000436615","Q9BYV7","BCO2",83875
"ENSG00000197580","ENST00000527939","ENSP00000436956","","BCO2",83875
"ENSG00000197580","ENST00000530677","ENSP00000432045","","BCO2",83875
"ENSG00000197580","ENST00000531003","ENSP00000435869","","BCO2",83875
"ENSG00000197580","ENST00000531169","ENSP00000437053","Q9BYV7","BCO2",83875
"ENSG00000197580","ENST00000532593","ENSP00000431802","Q9BYV7","BCO2",83875
"ENSG00000197580","ENST00000532612","ENSP00000476560","","BCO2",83875
"ENSG00000197580","ENST00000534550","ENSP00000434488","","BCO2",83875
"ENSG00000197586","ENST00000354989","ENSP00000347084","O75354","ENTPD6",955
"ENSG00000197586","ENST00000360031","ENSP00000353131","O75354","ENTPD6",955
"ENSG00000197586","ENST00000376652","ENSP00000365840","O75354","ENTPD6",955
"ENSG00000197586","ENST00000376666","ENSP00000365854","","ENTPD6",955
"ENSG00000197586","ENST00000417467","ENSP00000395064","","ENTPD6",955
"ENSG00000197586","ENST00000418890","ENSP00000390511","","ENTPD6",955
"ENSG00000197586","ENST00000425813","ENSP00000390646","","ENTPD6",955
"ENSG00000197586","ENST00000427553","ENSP00000401573","","ENTPD6",955
"ENSG00000197586","ENST00000433259","ENSP00000401895","","ENTPD6",955
"ENSG00000197586","ENST00000433417","ENSP00000390095","","ENTPD6",955
"ENSG00000197586","ENST00000435520","ENSP00000398844","","ENTPD6",955
"ENSG00000197586","ENST00000439162","ENSP00000408098","","ENTPD6",955
"ENSG00000197586","ENST00000447877","ENSP00000406975","","ENTPD6",955
"ENSG00000197594","ENST00000360971","ENSP00000354238","P22413","ENPP1",5167
"ENSG00000197594","ENST00000513998","ENSP00000422424","","ENPP1",5167
"ENSG00000197594","ENST00000647893","ENSP00000498074","","ENPP1",5167
"ENSG00000197594","ENST00000650147","ENSP00000497519","","ENPP1",5167
"ENSG00000197594","ENST00000650437","ENSP00000497981","","ENPP1",5167
"ENSG00000197594","ENST00000650507","ENSP00000497375","","ENPP1",5167
"ENSG00000197601","ENST00000354817","ENSP00000346874","Q8WVX9","FAR1",84188
"ENSG00000197601","ENST00000532502","ENSP00000434624","","FAR1",84188
"ENSG00000197601","ENST00000532701","ENSP00000437111","","FAR1",84188
"ENSG00000197713","ENST00000354506","ENSP00000346501","Q96AT9","RPE",6120
"ENSG00000197713","ENST00000359429","ENSP00000352401","Q96AT9","RPE",6120
"ENSG00000197713","ENST00000408981","ENSP00000386194","","RPE",6120
"ENSG00000197713","ENST00000411934","ENSP00000389411","Q96AT9","RPE",6120
"ENSG00000197713","ENST00000429907","ENSP00000392279","","RPE",6120
"ENSG00000197713","ENST00000429921","ENSP00000401838","Q96AT9","RPE",6120
"ENSG00000197713","ENST00000435437","ENSP00000411186","","RPE",6120
"ENSG00000197713","ENST00000436630","ENSP00000403808","Q96AT9","RPE",6120
"ENSG00000197713","ENST00000438191","ENSP00000411405","","RPE",6120
"ENSG00000197713","ENST00000438204","ENSP00000402061","Q96AT9","RPE",6120
"ENSG00000197713","ENST00000438265","ENSP00000397674","","RPE",6120
"ENSG00000197713","ENST00000441588","ENSP00000416805","","RPE",6120
"ENSG00000197713","ENST00000445268","ENSP00000405695","","RPE",6120
"ENSG00000197713","ENST00000452025","ENSP00000400449","","RPE",6120
"ENSG00000197713","ENST00000453724","ENSP00000412245","","RPE",6120
"ENSG00000197713","ENST00000454822","ENSP00000394455","Q96AT9","RPE",6120
"ENSG00000197746","ENST00000394934","ENSP00000378392","","PSAP",5660
"ENSG00000197746","ENST00000394936","ENSP00000378394","P07602","PSAP",5660
"ENSG00000197746","ENST00000610929","ENSP00000480857","","PSAP",5660
"ENSG00000197746","ENST00000633965","ENSP00000488331","","PSAP",5660
"ENSG00000197763","ENST00000383572","ENSP00000373066","Q6F5E7","TXNRD3",114112
"ENSG00000197763","ENST00000383572","ENSP00000373066","Q6F5E7","TXNRD3",645840
"ENSG00000197763","ENST00000519162","ENSP00000498173","","TXNRD3",114112
"ENSG00000197763","ENST00000519162","ENSP00000498173","","TXNRD3",645840
"ENSG00000197763","ENST00000523403","ENSP00000429584","","TXNRD3",114112
"ENSG00000197763","ENST00000523403","ENSP00000429584","","TXNRD3",645840
"ENSG00000197763","ENST00000524230","ENSP00000430031","","TXNRD3",114112
"ENSG00000197763","ENST00000524230","ENSP00000430031","","TXNRD3",645840
"ENSG00000197763","ENST00000640433","ENSP00000492093","Q86VQ6","TXNRD3",114112
"ENSG00000197763","ENST00000640433","ENSP00000492093","Q86VQ6","TXNRD3",645840
"ENSG00000197763","ENST00000640797","ENSP00000492342","","TXNRD3",114112
"ENSG00000197763","ENST00000640797","ENSP00000492342","","TXNRD3",645840
"ENSG00000197818","ENST00000361573","ENSP00000354966","Q9Y2E8","SLC9A8",23315
"ENSG00000197818","ENST00000417961","ENSP00000416418","Q9Y2E8","SLC9A8",23315
"ENSG00000197838","ENST00000330436","ENSP00000332679","Q16696","CYP2A13",1553
"ENSG00000197858","ENST00000355091","ENSP00000347206","O43292","GPAA1",8733
"ENSG00000197858","ENST00000361036","ENSP00000354316","O43292","GPAA1",8733
"ENSG00000197858","ENST00000524418","ENSP00000434544","","GPAA1",8733
"ENSG00000197858","ENST00000525087","ENSP00000434485","","GPAA1",8733
"ENSG00000197858","ENST00000528073","ENSP00000435119","","GPAA1",8733
"ENSG00000197858","ENST00000529503","ENSP00000435024","","GPAA1",8733
"ENSG00000197858","ENST00000530258","ENSP00000435132","","GPAA1",8733
"ENSG00000197858","ENST00000530633","ENSP00000431233","","GPAA1",8733
"ENSG00000197888","ENST00000317746","ENSP00000320401","O75795","UGT2B17",7367
"ENSG00000197891","ENST00000336464","ENSP00000336836","Q96S37","SLC22A12",116085
"ENSG00000197891","ENST00000377567","ENSP00000366790","Q96S37","SLC22A12",116085
"ENSG00000197891","ENST00000377572","ENSP00000366795","Q96S37","SLC22A12",116085
"ENSG00000197891","ENST00000377574","ENSP00000366797","Q96S37","SLC22A12",116085
"ENSG00000197891","ENST00000473690","ENSP00000438437","Q96S37","SLC22A12",116085
"ENSG00000197894","ENST00000296412","ENSP00000296412","P11766","ADH5",128
"ENSG00000197894","ENST00000502590","ENSP00000422119","","ADH5",128
"ENSG00000197894","ENST00000503130","ENSP00000427049","","ADH5",128
"ENSG00000197894","ENST00000505652","ENSP00000421556","","ADH5",128
"ENSG00000197894","ENST00000512659","ENSP00000424650","","ADH5",128
"ENSG00000197894","ENST00000626055","ENSP00000487496","","ADH5",128
"ENSG00000197901","ENST00000360421","ENSP00000353597","Q4U2R8","SLC22A6",9356
"ENSG00000197901","ENST00000377871","ENSP00000367102","Q4U2R8","SLC22A6",9356
"ENSG00000197901","ENST00000421062","ENSP00000404441","Q4U2R8","SLC22A6",9356
"ENSG00000197901","ENST00000458333","ENSP00000396401","Q4U2R8","SLC22A6",9356
"ENSG00000197901","ENST00000540654","ENSP00000445946","","SLC22A6",9356
"ENSG00000197943","ENST00000359376","ENSP00000352336","","PLCG2",5336
"ENSG00000197943","ENST00000563193","ENSP00000455533","","PLCG2",5336
"ENSG00000197943","ENST00000563375","ENSP00000454536","","PLCG2",5336
"ENSG00000197943","ENST00000564138","ENSP00000482457","P16885","PLCG2",5336
"ENSG00000197943","ENST00000565054","ENSP00000455956","","PLCG2",5336
"ENSG00000197959","ENST00000355305","ENSP00000347457","Q9UQ16","DNM3",26052
"ENSG00000197959","ENST00000367731","ENSP00000356705","Q9UQ16","DNM3",26052
"ENSG00000197959","ENST00000367733","ENSP00000356707","Q9UQ16","DNM3",26052
"ENSG00000197959","ENST00000485254","ENSP00000429165","","DNM3",26052
"ENSG00000197959","ENST00000520906","ENSP00000429701","","DNM3",26052
"ENSG00000197959","ENST00000523513","ENSP00000429416","","DNM3",26052
"ENSG00000197959","ENST00000627582","ENSP00000486701","Q9UQ16","DNM3",26052
"ENSG00000197977","ENST00000354666","ENSP00000346693","Q9NXB9","ELOVL2",54898
"ENSG00000198001","ENST00000431837","ENSP00000390327","Q9NWZ3","IRAK4",51135
"ENSG00000198001","ENST00000440781","ENSP00000408734","Q9NWZ3","IRAK4",51135
"ENSG00000198001","ENST00000448290","ENSP00000390651","","IRAK4",51135
"ENSG00000198001","ENST00000547101","ENSP00000449317","","IRAK4",51135
"ENSG00000198001","ENST00000547521","ENSP00000449693","","IRAK4",51135
"ENSG00000198001","ENST00000550361","ENSP00000449859","","IRAK4",51135
"ENSG00000198001","ENST00000550386","ENSP00000449848","","IRAK4",51135
"ENSG00000198001","ENST00000550615","ENSP00000449553","","IRAK4",51135
"ENSG00000198001","ENST00000550616","ENSP00000446571","","IRAK4",51135
"ENSG00000198001","ENST00000551736","ENSP00000446490","Q9NWZ3","IRAK4",51135
"ENSG00000198001","ENST00000552309","ENSP00000448197","","IRAK4",51135
"ENSG00000198001","ENST00000613694","ENSP00000479889","Q9NWZ3","IRAK4",51135
"ENSG00000198060","ENST00000358935","ENSP00000351813","Q9NX47","MARCH5",54708
"ENSG00000198074","ENST00000359579","ENSP00000352584","O60218","AKR1B10",57016
"ENSG00000198075","ENST00000272452","ENSP00000272452","O75897","SULT1C4",27233
"ENSG00000198075","ENST00000409309","ENSP00000387225","O75897","SULT1C4",27233
"ENSG00000198077","ENST00000291764","ENSP00000291764","","CYP2A7",1549
"ENSG00000198077","ENST00000301146","ENSP00000301146","P20853","CYP2A7",1549
"ENSG00000198077","ENST00000594332","ENSP00000470933","","CYP2A7",1549
"ENSG00000198088","ENST00000372466","ENSP00000361544","Q9H1M0","NUP62CL",54830
"ENSG00000198088","ENST00000421752","ENSP00000405906","","NUP62CL",54830
"ENSG00000198088","ENST00000432145","ENSP00000408612","","NUP62CL",54830
"ENSG00000198088","ENST00000484614","ENSP00000433269","Q9H1M0","NUP62CL",54830
"ENSG00000198099","ENST00000265512","ENSP00000265512","P08319","ADH4",127
"ENSG00000198099","ENST00000504125","ENSP00000427525","","ADH4",127
"ENSG00000198099","ENST00000504894","ENSP00000427261","","ADH4",127
"ENSG00000198099","ENST00000505590","ENSP00000425416","P08319","ADH4",127
"ENSG00000198099","ENST00000506705","ENSP00000426667","","ADH4",127
"ENSG00000198099","ENST00000508393","ENSP00000424630","P08319","ADH4",127
"ENSG00000198099","ENST00000509471","ENSP00000424583","","ADH4",127
"ENSG00000198099","ENST00000512499","ENSP00000423571","","ADH4",127
"ENSG00000198099","ENST00000629236","ENSP00000486450","","ADH4",127
"ENSG00000198108","ENST00000305031","ENSP00000302629","Q70JA7","CHSY3",337876
"ENSG00000198130","ENST00000359678","ENSP00000352706","Q6NVY1","HIBCH",26275
"ENSG00000198130","ENST00000392332","ENSP00000376144","Q6NVY1","HIBCH",26275
"ENSG00000198130","ENST00000392333","ENSP00000376145","","HIBCH",26275
"ENSG00000198130","ENST00000399855","ENSP00000398060","","HIBCH",26275
"ENSG00000198130","ENST00000409820","ENSP00000387098","","HIBCH",26275
"ENSG00000198130","ENST00000409934","ENSP00000387247","","HIBCH",26275
"ENSG00000198130","ENST00000410045","ENSP00000386274","","HIBCH",26275
"ENSG00000198130","ENST00000414928","ENSP00000414820","","HIBCH",26275
"ENSG00000198130","ENST00000416732","ENSP00000399263","","HIBCH",26275
"ENSG00000198162","ENST00000356554","ENSP00000348959","O60476","MAN1A2",10905
"ENSG00000198162","ENST00000421535","ENSP00000396362","","MAN1A2",10905
"ENSG00000198162","ENST00000422329","ENSP00000402416","","MAN1A2",10905
"ENSG00000198162","ENST00000449370","ENSP00000412706","","MAN1A2",10905
"ENSG00000198189","ENST00000358290","ENSP00000351035","Q8NBQ5","HSD17B11",51170
"ENSG00000198189","ENST00000507286","ENSP00000423775","","HSD17B11",51170
"ENSG00000198203","ENST00000251481","ENSP00000251481","O00338","SULT1C2",6819
"ENSG00000198203","ENST00000326853","ENSP00000319622","O00338","SULT1C2",6819
"ENSG00000198203","ENST00000409067","ENSP00000387340","","SULT1C2",6819
"ENSG00000198203","ENST00000409880","ENSP00000387054","","SULT1C2",6819
"ENSG00000198203","ENST00000437390","ENSP00000399651","","SULT1C2",6819
"ENSG00000198203","ENST00000438339","ENSP00000401996","","SULT1C2",6819
"ENSG00000198203","ENST00000442801","ENSP00000415194","","SULT1C2",6819
"ENSG00000198246","ENST00000373189","ENSP00000362285","Q9BZD2","SLC29A3",55315
"ENSG00000198246","ENST00000479577","ENSP00000493995","","SLC29A3",55315
"ENSG00000198246","ENST00000642198","ENSP00000494827","","SLC29A3",55315
"ENSG00000198246","ENST00000642647","ENSP00000495980","Q9BZD2","SLC29A3",55315
"ENSG00000198246","ENST00000642772","ENSP00000495041","","SLC29A3",55315
"ENSG00000198246","ENST00000643042","ENSP00000496674","","SLC29A3",55315
"ENSG00000198246","ENST00000643619","ENSP00000494378","","SLC29A3",55315
"ENSG00000198246","ENST00000643752","ENSP00000495000","","SLC29A3",55315
"ENSG00000198246","ENST00000644088","ENSP00000494066","","SLC29A3",55315
"ENSG00000198246","ENST00000644591","ENSP00000496664","","SLC29A3",55315
"ENSG00000198246","ENST00000644895","ENSP00000493872","","SLC29A3",55315
"ENSG00000198246","ENST00000645345","ENSP00000495859","","SLC29A3",55315
"ENSG00000198246","ENST00000647524","ENSP00000495077","","SLC29A3",55315
"ENSG00000198276","ENST00000354216","ENSP00000346155","Q9NWZ5","UCKL1",54963
"ENSG00000198276","ENST00000358711","ENSP00000351546","Q9NWZ5","UCKL1",54963
"ENSG00000198276","ENST00000369908","ENSP00000358924","Q9NWZ5","UCKL1",54963
"ENSG00000198276","ENST00000430743","ENSP00000402994","","UCKL1",54963
"ENSG00000198355","ENST00000360612","ENSP00000353824","Q86V86","PIM3",415116
"ENSG00000198363","ENST00000356457","ENSP00000348841","Q12797","ASPH",444
"ENSG00000198363","ENST00000379449","ENSP00000368762","Q12797","ASPH",444
"ENSG00000198363","ENST00000379454","ENSP00000368767","Q12797","ASPH",444
"ENSG00000198363","ENST00000389204","ENSP00000373856","Q12797","ASPH",444
"ENSG00000198363","ENST00000445642","ENSP00000394013","Q12797","ASPH",444
"ENSG00000198363","ENST00000517661","ENSP00000428060","","ASPH",444
"ENSG00000198363","ENST00000517847","ENSP00000429954","Q12797","ASPH",444
"ENSG00000198363","ENST00000517856","ENSP00000429743","","ASPH",444
"ENSG00000198363","ENST00000517903","ENSP00000430245","Q12797","ASPH",444
"ENSG00000198363","ENST00000518068","ENSP00000429286","Q12797","ASPH",444
"ENSG00000198363","ENST00000518306","ENSP00000427877","","ASPH",444
"ENSG00000198363","ENST00000519234","ENSP00000427823","","ASPH",444
"ENSG00000198363","ENST00000519264","ENSP00000479830","","ASPH",444
"ENSG00000198363","ENST00000519678","ENSP00000483443","","ASPH",444
"ENSG00000198363","ENST00000522349","ENSP00000429718","","ASPH",444
"ENSG00000198363","ENST00000522603","ENSP00000436188","Q12797","ASPH",444
"ENSG00000198363","ENST00000522835","ENSP00000429160","Q12797","ASPH",444
"ENSG00000198363","ENST00000522919","ENSP00000430516","","ASPH",444
"ENSG00000198363","ENST00000523927","ENSP00000478706","","ASPH",444
"ENSG00000198363","ENST00000524173","ENSP00000479945","","ASPH",444
"ENSG00000198363","ENST00000541428","ENSP00000437864","Q12797","ASPH",444
"ENSG00000198373","ENST00000356003","ENSP00000348283","O00308","WWP2",11060
"ENSG00000198373","ENST00000359154","ENSP00000352069","O00308","WWP2",11060
"ENSG00000198373","ENST00000561780","ENSP00000456451","","WWP2",11060
"ENSG00000198373","ENST00000563659","ENSP00000455347","","WWP2",11060
"ENSG00000198373","ENST00000568684","ENSP00000456216","O00308","WWP2",11060
"ENSG00000198373","ENST00000569174","ENSP00000455311","O00308","WWP2",11060
"ENSG00000198373","ENST00000569620","ENSP00000456582","","WWP2",11060
"ENSG00000198380","ENST00000357308","ENSP00000349860","Q06210","GFPT1",2673
"ENSG00000198380","ENST00000361060","ENSP00000354347","Q06210","GFPT1",2673
"ENSG00000198400","ENST00000358660","ENSP00000351486","","NTRK1",4914
"ENSG00000198400","ENST00000368196","ENSP00000357179","P04629","NTRK1",4914
"ENSG00000198400","ENST00000392302","ENSP00000376120","P04629","NTRK1",4914
"ENSG00000198400","ENST00000497019","ENSP00000436804","","NTRK1",4914
"ENSG00000198400","ENST00000524377","ENSP00000431418","P04629","NTRK1",4914
"ENSG00000198408","ENST00000357797","ENSP00000350445","O60502","OGA",10724
"ENSG00000198408","ENST00000361464","ENSP00000354850","O60502","OGA",10724
"ENSG00000198408","ENST00000370094","ENSP00000359112","O60502","OGA",10724
"ENSG00000198408","ENST00000429860","ENSP00000414235","","OGA",10724
"ENSG00000198408","ENST00000439817","ENSP00000409973","O60502","OGA",10724
"ENSG00000198431","ENST00000354940","ENSP00000347020","","TXNRD1",7296
"ENSG00000198431","ENST00000388854","ENSP00000373506","","TXNRD1",7296
"ENSG00000198431","ENST00000397736","ENSP00000380844","","TXNRD1",7296
"ENSG00000198431","ENST00000429002","ENSP00000412045","","TXNRD1",7296
"ENSG00000198431","ENST00000503506","ENSP00000421934","Q16881","TXNRD1",7296
"ENSG00000198431","ENST00000524698","ENSP00000433425","Q16881","TXNRD1",7296
"ENSG00000198431","ENST00000525566","ENSP00000434516","Q16881","TXNRD1",7296
"ENSG00000198431","ENST00000526266","ENSP00000431294","","TXNRD1",7296
"ENSG00000198431","ENST00000526390","ENSP00000435123","Q16881","TXNRD1",7296
"ENSG00000198431","ENST00000526580","ENSP00000433887","","TXNRD1",7296
"ENSG00000198431","ENST00000526691","ENSP00000435929","Q16881","TXNRD1",7296
"ENSG00000198431","ENST00000526950","ENSP00000432812","","TXNRD1",7296
"ENSG00000198431","ENST00000527335","ENSP00000433599","","TXNRD1",7296
"ENSG00000198431","ENST00000527688","ENSP00000433935","","TXNRD1",7296
"ENSG00000198431","ENST00000528079","ENSP00000433732","","TXNRD1",7296
"ENSG00000198431","ENST00000529546","ENSP00000434919","Q16881","TXNRD1",7296
"ENSG00000198431","ENST00000529751","ENSP00000432273","","TXNRD1",7296
"ENSG00000198431","ENST00000529784","ENSP00000436229","","TXNRD1",7296
"ENSG00000198431","ENST00000531689","ENSP00000433507","","TXNRD1",7296
"ENSG00000198431","ENST00000531691","ENSP00000431925","","TXNRD1",7296
