"","original","FASTcore","GIMME","IMAT","CORDA","tINIT"
"HMR_1087",NA,"-","-1","-1","-","-2"
"HMR_1088",1,"Present","1","1","Medium","10"
"HMR_1091",1,"Present","1","1","Medium","10"
"HMR_1092",NA,"-","-1","-1","-","-2"
"HMR_1093",0,"-","0","0","Negative","-8"
"HMR_1096",0,"-","0","0","Negative","-8"
"HMR_1097",1,"Present","1","1","Medium","10"
"HMR_1098",3,"Present","2","2","High","20"
"HMR_1099",1,"Present","1","1","Medium","10"
"HMR_1100",3,"Present","2","2","High","20"
"HMR_1101",3,"Present","2","2","High","20"
"HMR_1102",3,"Present","2","2","High","20"
"HMR_1103",3,"Present","2","2","High","20"
"HMR_1105",3,"Present","2","2","High","20"
"HMR_1106",3,"Present","2","2","High","20"
"HMR_1107",1,"Present","1","1","Medium","10"
"HMR_1108",1,"Present","1","1","Medium","10"
"HMR_1109",1,"Present","1","1","Medium","10"
"HMR_1110",1,"Present","1","1","Medium","10"
"HMR_1111",1,"Present","1","1","Medium","10"
"HMR_1112",1,"Present","1","1","Medium","10"
"HMR_1113",NA,"-","-1","-1","-","-2"
"HMR_1114",NA,"-","-1","-1","-","-2"
"HMR_1115",NA,"-","-1","-1","-","-2"
"HMR_1116",3,"Present","2","2","High","20"
"HMR_1117",3,"Present","2","2","High","20"
"HMR_1119",3,"Present","2","2","High","20"
"HMR_1120",3,"Present","2","2","High","20"
"HMR_1121",3,"Present","2","2","High","20"
"HMR_1122",3,"Present","2","2","High","20"
"HMR_1123",3,"Present","2","2","High","20"
"HMR_1124",3,"Present","2","2","High","20"
"HMR_1125",3,"Present","2","2","High","20"
"HMR_1126",1,"Present","1","1","Medium","10"
"HMR_1127",1,"Present","1","1","Medium","10"
"HMR_1128",1,"Present","1","1","Medium","10"
"HMR_1129",2,"Present","2","2","High","15"
"HMR_1130",2,"Present","2","2","High","15"
"HMR_1131",2,"Present","2","2","High","15"
"HMR_1132",3,"Present","2","2","High","20"
"HMR_1133",3,"Present","2","2","High","20"
"HMR_1134",3,"Present","2","2","High","20"
"HMR_1136",NA,"-","-1","-1","-","-2"
"HMR_1137",1,"Present","1","1","Medium","10"
"HMR_1138",1,"Present","1","1","Medium","10"
"HMR_1139",1,"Present","1","1","Medium","10"
"HMR_1140",1,"Present","1","1","Medium","10"
"HMR_1142",NA,"-","-1","-1","-","-2"
"HMR_1146",3,"Present","2","2","High","20"
"HMR_1147",3,"Present","2","2","High","20"
"HMR_1148",3,"Present","2","2","High","20"
"HMR_1149",2,"Present","2","2","High","15"
"HMR_1150",2,"Present","2","2","High","15"
"HMR_1151",2,"Present","2","2","High","15"
"HMR_1152",2,"Present","2","2","High","15"
"HMR_1153",2,"Present","2","2","High","15"
"HMR_1154",2,"Present","2","2","High","15"
"HMR_1155",2,"Present","2","2","High","15"
"HMR_1156",2,"Present","2","2","High","15"
"HMR_1157",1,"Present","1","1","Medium","10"
"HMR_1158",1,"Present","1","1","Medium","10"
"HMR_1159",1,"Present","1","1","Medium","10"
"HMR_1160",1,"Present","1","1","Medium","10"
"HMR_1161",0,"-","0","0","Negative","-8"
"HMR_1162",0,"-","0","0","Negative","-8"
"HMR_1163",0,"-","0","0","Negative","-8"
"HMR_1164",0,"-","0","0","Negative","-8"
"HMR_1165",1,"Present","1","1","Medium","10"
"HMR_1166",0,"-","0","0","Negative","-8"
"HMR_1167",1,"Present","1","1","Medium","10"
"HMR_1168",0,"-","0","0","Negative","-8"
"HMR_1170",0,"-","0","0","Negative","-8"
"HMR_1171",0,"-","0","0","Negative","-8"
"HMR_1186",NA,"-","-1","-1","-","-2"
"HMR_1190",3,"Present","2","2","High","20"
"HMR_1191",3,"Present","2","2","High","20"
"HMR_1192",3,"Present","2","2","High","20"
"HMR_1193",2,"Present","2","2","High","15"
"HMR_1194",2,"Present","2","2","High","15"
"HMR_1195",2,"Present","2","2","High","15"
"HMR_1196",2,"Present","2","2","High","15"
"HMR_1197",NA,"-","-1","-1","-","-2"
"HMR_1198",NA,"-","-1","-1","-","-2"
"HMR_1199",NA,"-","-1","-1","-","-2"
"HMR_1200",1,"Present","1","1","Medium","10"
"HMR_1201",1,"Present","1","1","Medium","10"
"HMR_1202",1,"Present","1","1","Medium","10"
"HMR_1203",1,"Present","1","1","Medium","10"
"HMR_1204",0,"-","0","0","Negative","-8"
"HMR_1205",0,"-","0","0","Negative","-8"
"HMR_1206",0,"-","0","0","Negative","-8"
"HMR_1207",0,"-","0","0","Negative","-8"
"HMR_1208",1,"Present","1","1","Medium","10"
"HMR_1209",0,"-","0","0","Negative","-8"
"HMR_1210",1,"Present","1","1","Medium","10"
"HMR_1211",0,"-","0","0","Negative","-8"
"HMR_1212",0,"-","0","0","Negative","-8"
"HMR_1213",0,"-","0","0","Negative","-8"
"HMR_1228",1,"Present","1","1","Medium","10"
"HMR_1229",1,"Present","1","1","Medium","10"
"HMR_1230",1,"Present","1","1","Medium","10"
"HMR_1231",3,"Present","2","2","High","20"
"HMR_1232",3,"Present","2","2","High","20"
"HMR_1233",3,"Present","2","2","High","20"
"HMR_1234",1,"Present","1","1","Medium","10"
"HMR_1235",1,"Present","1","1","Medium","10"
"HMR_1236",1,"Present","1","1","Medium","10"
"HMR_1237",1,"Present","1","1","Medium","10"
"HMR_1238",1,"Present","1","1","Medium","10"
"HMR_1239",1,"Present","1","1","Medium","10"
"HMR_1241",NA,"-","-1","-1","-","-2"
"HMR_1244",3,"Present","2","2","High","20"
"HMR_1245",3,"Present","2","2","High","20"
"HMR_1246",3,"Present","2","2","High","20"
"HMR_1247",NA,"-","-1","-1","-","-2"
"HMR_1248",1,"Present","1","1","Medium","10"
"HMR_1249",1,"Present","1","1","Medium","10"
"HMR_1250",1,"Present","1","1","Medium","10"
"HMR_1251",1,"Present","1","1","Medium","10"
"HMR_1253",0,"-","0","0","Negative","-8"
"HMR_1254",0,"-","0","0","Negative","-8"
"HMR_1255",0,"-","0","0","Negative","-8"
"HMR_1256",0,"-","0","0","Negative","-8"
"HMR_1257",1,"Present","1","1","Medium","10"
"HMR_1258",0,"-","0","0","Negative","-8"
"HMR_1259",1,"Present","1","1","Medium","10"
"HMR_1260",0,"-","0","0","Negative","-8"
"HMR_1261",0,"-","0","0","Negative","-8"
"HMR_1262",0,"-","0","0","Negative","-8"
"HMR_1263",1,"Present","1","1","Medium","10"
"HMR_1264",1,"Present","1","1","Medium","10"
"HMR_1265",1,"Present","1","1","Medium","10"
"HMR_1266",1,"Present","1","1","Medium","10"
"HMR_1270",0,"-","0","0","Negative","-8"
"HMR_1271",0,"-","0","0","Negative","-8"
"HMR_1272",0,"-","0","0","Negative","-8"
"HMR_1273",0,"-","0","0","Negative","-8"
"HMR_1274",1,"Present","1","1","Medium","10"
"HMR_1275",0,"-","0","0","Negative","-8"
"HMR_1276",1,"Present","1","1","Medium","10"
"HMR_1277",0,"-","0","0","Negative","-8"
"HMR_1278",0,"-","0","0","Negative","-8"
"HMR_1279",0,"-","0","0","Negative","-8"
"HMR_1280",3,"Present","2","2","High","20"
"HMR_1281",3,"Present","2","2","High","20"
"HMR_1282",3,"Present","2","2","High","20"
"HMR_1285",NA,"-","-1","-1","-","-2"
"HMR_1287",NA,"-","-1","-1","-","-2"
"HMR_1288",2,"Present","2","2","High","15"
"HMR_1289",3,"Present","2","2","High","20"
"HMR_1290",1,"Present","1","1","Medium","10"
"HMR_1291",0,"-","0","0","Negative","-8"
"HMR_1292",0,"-","0","0","Negative","-8"
"HMR_1293",0,"-","0","0","Negative","-8"
"HMR_1294",0,"-","0","0","Negative","-8"
"HMR_1295",0,"-","0","0","Negative","-8"
"HMR_1296",3,"Present","2","2","High","20"
"HMR_1297",3,"Present","2","2","High","20"
"HMR_1298",0,"-","0","0","Negative","-8"
"HMR_1299",0,"-","0","0","Negative","-8"
"HMR_1300",0,"-","0","0","Negative","-8"
"HMR_1301",0,"-","0","0","Negative","-8"
"HMR_1303",0,"-","0","0","Negative","-8"
"HMR_1304",0,"-","0","0","Negative","-8"
"HMR_4796",1,"Present","1","1","Medium","10"
"HMR_8545",0,"-","0","0","Negative","-8"
"HMR_8546",3,"Present","2","2","High","20"
"HMR_8547",NA,"-","-1","-1","-","-2"
"HMR_8548",1,"Present","1","1","Medium","10"
"HMR_8549",NA,"-","-1","-1","-","-2"
"HMR_8550",1,"Present","1","1","Medium","10"
"HMR_8552",NA,"-","-1","-1","-","-2"
"HMR_8554",0,"-","0","0","Negative","-8"
"HMR_8555",0,"-","0","0","Negative","-8"
"HMR_8556",1,"Present","1","1","Medium","10"
"HMR_8557",1,"Present","1","1","Medium","10"
"HMR_8558",1,"Present","1","1","Medium","10"
"HMR_8559",1,"Present","1","1","Medium","10"
"HMR_8560",3,"Present","2","2","High","20"
"HMR_8561",NA,"-","-1","-1","-","-2"
"HMR_0154",1,"Present","1","1","Medium","10"
"HMR_0189",0,"-","0","0","Negative","-8"
"HMR_0193",0,"-","0","0","Negative","-8"
"HMR_0197",0,"-","0","0","Negative","-8"
"HMR_0201",0,"-","0","0","Negative","-8"
"HMR_0206",0,"-","0","0","Negative","-8"
"HMR_0210",0,"-","0","0","Negative","-8"
"HMR_0214",0,"-","0","0","Negative","-8"
"HMR_0223",0,"-","0","0","Negative","-8"
"HMR_0230",0,"-","0","0","Negative","-8"
"HMR_0234",0,"-","0","0","Negative","-8"
"HMR_0238",0,"-","0","0","Negative","-8"
"HMR_0242",0,"-","0","0","Negative","-8"
"HMR_0246",0,"-","0","0","Negative","-8"
"HMR_0250",0,"-","0","0","Negative","-8"
"HMR_0256",0,"-","0","0","Negative","-8"
"HMR_0260",0,"-","0","0","Negative","-8"
"HMR_0264",0,"-","0","0","Negative","-8"
"HMR_0268",0,"-","0","0","Negative","-8"
"HMR_0272",0,"-","0","0","Negative","-8"
"HMR_0276",0,"-","0","0","Negative","-8"
"HMR_0280",0,"-","0","0","Negative","-8"
"HMR_0284",0,"-","0","0","Negative","-8"
"HMR_0290",0,"-","0","0","Negative","-8"
"HMR_0294",0,"-","0","0","Negative","-8"
"HMR_0298",0,"-","0","0","Negative","-8"
"HMR_0302",0,"-","0","0","Negative","-8"
"HMR_0306",0,"-","0","0","Negative","-8"
"HMR_0310",0,"-","0","0","Negative","-8"
"HMR_0314",0,"-","0","0","Negative","-8"
"HMR_0320",0,"-","0","0","Negative","-8"
"HMR_0324",0,"-","0","0","Negative","-8"
"HMR_0328",0,"-","0","0","Negative","-8"
"HMR_0332",0,"-","0","0","Negative","-8"
"HMR_0338",0,"-","0","0","Negative","-8"
"HMR_0342",0,"-","0","0","Negative","-8"
"HMR_0346",0,"-","0","0","Negative","-8"
"HMR_0350",0,"-","0","0","Negative","-8"
"HMR_0354",0,"-","0","0","Negative","-8"
"HMR_0358",0,"-","0","0","Negative","-8"
"HMR_0362",0,"-","0","0","Negative","-8"
"HMR_0366",0,"-","0","0","Negative","-8"
"HMR_0370",0,"-","0","0","Negative","-8"
"HMR_0374",0,"-","0","0","Negative","-8"
"HMR_0378",0,"-","0","0","Negative","-8"
"HMR_0382",0,"-","0","0","Negative","-8"
"HMR_0386",0,"-","0","0","Negative","-8"
"HMR_0390",0,"-","0","0","Negative","-8"
"HMR_0394",0,"-","0","0","Negative","-8"
"HMR_0398",0,"-","0","0","Negative","-8"
"HMR_0402",0,"-","0","0","Negative","-8"
"HMR_0406",0,"-","0","0","Negative","-8"
"HMR_0410",0,"-","0","0","Negative","-8"
"HMR_0414",0,"-","0","0","Negative","-8"
"HMR_0418",0,"-","0","0","Negative","-8"
"HMR_0422",0,"-","0","0","Negative","-8"
"HMR_0426",0,"-","0","0","Negative","-8"
"HMR_0430",0,"-","0","0","Negative","-8"
"HMR_0434",0,"-","0","0","Negative","-8"
"HMR_0438",0,"-","0","0","Negative","-8"
"HMR_3475",0,"-","0","0","Negative","-8"
"HMR_3477",NA,"-","-1","-1","-","-2"
"HMR_0159",0,"-","0","0","Negative","-8"
"HMR_2591",0,"-","0","0","Negative","-8"
"HMR_2594",0,"-","0","0","Negative","-8"
"HMR_2599",0,"-","0","0","Negative","-8"
"HMR_2602",0,"-","0","0","Negative","-8"
"HMR_2605",0,"-","0","0","Negative","-8"
"HMR_2608",0,"-","0","0","Negative","-8"
"HMR_2611",0,"-","0","0","Negative","-8"
"HMR_2614",0,"-","0","0","Negative","-8"
"HMR_2620",0,"-","0","0","Negative","-8"
"HMR_2623",0,"-","0","0","Negative","-8"
"HMR_2626",0,"-","0","0","Negative","-8"
"HMR_2633",0,"-","0","0","Negative","-8"
"HMR_2636",0,"-","0","0","Negative","-8"
"HMR_2642",0,"-","0","0","Negative","-8"
"HMR_2648",0,"-","0","0","Negative","-8"
"HMR_2651",0,"-","0","0","Negative","-8"
"HMR_2654",0,"-","0","0","Negative","-8"
"HMR_2657",0,"-","0","0","Negative","-8"
"HMR_2660",0,"-","0","0","Negative","-8"
"HMR_2663",0,"-","0","0","Negative","-8"
"HMR_2666",0,"-","0","0","Negative","-8"
"HMR_2669",0,"-","0","0","Negative","-8"
"HMR_2672",0,"-","0","0","Negative","-8"
"HMR_2675",0,"-","0","0","Negative","-8"
"HMR_2678",0,"-","0","0","Negative","-8"
"HMR_2681",0,"-","0","0","Negative","-8"
"HMR_2684",0,"-","0","0","Negative","-8"
"HMR_2687",0,"-","0","0","Negative","-8"
"HMR_2690",0,"-","0","0","Negative","-8"
"HMR_2693",0,"-","0","0","Negative","-8"
"HMR_2699",0,"-","0","0","Negative","-8"
"HMR_2702",0,"-","0","0","Negative","-8"
"HMR_2705",0,"-","0","0","Negative","-8"
"HMR_2708",0,"-","0","0","Negative","-8"
"HMR_2711",0,"-","0","0","Negative","-8"
"HMR_2714",0,"-","0","0","Negative","-8"
"HMR_2717",0,"-","0","0","Negative","-8"
"HMR_2720",0,"-","0","0","Negative","-8"
"HMR_2726",0,"-","0","0","Negative","-8"
"HMR_2730",0,"-","0","0","Negative","-8"
"HMR_2733",0,"-","0","0","Negative","-8"
"HMR_2736",0,"-","0","0","Negative","-8"
"HMR_2739",0,"-","0","0","Negative","-8"
"HMR_2742",0,"-","0","0","Negative","-8"
"HMR_2746",0,"-","0","0","Negative","-8"
"HMR_2752",0,"-","0","0","Negative","-8"
"HMR_2755",0,"-","0","0","Negative","-8"
"HMR_2759",0,"-","0","0","Negative","-8"
"HMR_2762",0,"-","0","0","Negative","-8"
"HMR_2768",0,"-","0","0","Negative","-8"
"HMR_2771",0,"-","0","0","Negative","-8"
"HMR_2774",0,"-","0","0","Negative","-8"
"HMR_2877",0,"-","0","0","Negative","-8"
"HMR_3032",0,"-","0","0","Negative","-8"
"HMR_3521",NA,"-","-1","-1","-","-2"
"HMR_0160",3,"Present","2","2","High","20"
"HMR_0161",1,"Present","1","1","Medium","10"
"HMR_0162",3,"Present","2","2","High","20"
"HMR_0163",1,"Present","1","1","Medium","10"
"HMR_2592",3,"Present","2","2","High","20"
"HMR_2593",1,"Present","1","1","Medium","10"
"HMR_2596",3,"Present","2","2","High","20"
"HMR_2598",1,"Present","1","1","Medium","10"
"HMR_2600",3,"Present","2","2","High","20"
"HMR_2601",1,"Present","1","1","Medium","10"
"HMR_2603",3,"Present","2","2","High","20"
"HMR_2604",1,"Present","1","1","Medium","10"
"HMR_2606",3,"Present","2","2","High","20"
"HMR_2607",1,"Present","1","1","Medium","10"
"HMR_2609",3,"Present","2","2","High","20"
"HMR_2610",1,"Present","1","1","Medium","10"
"HMR_2612",3,"Present","2","2","High","20"
"HMR_2613",1,"Present","1","1","Medium","10"
"HMR_2616",3,"Present","2","2","High","20"
"HMR_2618",1,"Present","1","1","Medium","10"
"HMR_2621",3,"Present","2","2","High","20"
"HMR_2622",1,"Present","1","1","Medium","10"
"HMR_2624",3,"Present","2","2","High","20"
"HMR_2625",1,"Present","1","1","Medium","10"
"HMR_2629",3,"Present","2","2","High","20"
"HMR_2630",1,"Present","1","1","Medium","10"
"HMR_2634",3,"Present","2","2","High","20"
"HMR_2635",1,"Present","1","1","Medium","10"
"HMR_2638",3,"Present","2","2","High","20"
"HMR_2640",1,"Present","1","1","Medium","10"
"HMR_2644",3,"Present","2","2","High","20"
"HMR_2646",1,"Present","1","1","Medium","10"
"HMR_2649",3,"Present","2","2","High","20"
"HMR_2650",1,"Present","1","1","Medium","10"
"HMR_2652",3,"Present","2","2","High","20"
"HMR_2653",1,"Present","1","1","Medium","10"
"HMR_2655",3,"Present","2","2","High","20"
"HMR_2656",1,"Present","1","1","Medium","10"
"HMR_2658",3,"Present","2","2","High","20"
"HMR_2659",1,"Present","1","1","Medium","10"
"HMR_2661",3,"Present","2","2","High","20"
"HMR_2662",1,"Present","1","1","Medium","10"
"HMR_2664",3,"Present","2","2","High","20"
"HMR_2665",1,"Present","1","1","Medium","10"
"HMR_2667",3,"Present","2","2","High","20"
"HMR_2668",1,"Present","1","1","Medium","10"
"HMR_2670",3,"Present","2","2","High","20"
"HMR_2671",1,"Present","1","1","Medium","10"
"HMR_2673",3,"Present","2","2","High","20"
"HMR_2674",1,"Present","1","1","Medium","10"
"HMR_2676",3,"Present","2","2","High","20"
"HMR_2677",1,"Present","1","1","Medium","10"
"HMR_2679",3,"Present","2","2","High","20"
"HMR_2680",1,"Present","1","1","Medium","10"
"HMR_2682",3,"Present","2","2","High","20"
"HMR_2683",1,"Present","1","1","Medium","10"
"HMR_2685",3,"Present","2","2","High","20"
"HMR_2686",1,"Present","1","1","Medium","10"
"HMR_2688",3,"Present","2","2","High","20"
"HMR_2689",1,"Present","1","1","Medium","10"
"HMR_2691",3,"Present","2","2","High","20"
"HMR_2692",1,"Present","1","1","Medium","10"
"HMR_2695",3,"Present","2","2","High","20"
"HMR_2697",1,"Present","1","1","Medium","10"
"HMR_2700",3,"Present","2","2","High","20"
"HMR_2701",1,"Present","1","1","Medium","10"
"HMR_2703",3,"Present","2","2","High","20"
"HMR_2704",1,"Present","1","1","Medium","10"
"HMR_2706",3,"Present","2","2","High","20"
"HMR_2707",1,"Present","1","1","Medium","10"
"HMR_2709",3,"Present","2","2","High","20"
"HMR_2710",1,"Present","1","1","Medium","10"
"HMR_2712",3,"Present","2","2","High","20"
"HMR_2713",1,"Present","1","1","Medium","10"
"HMR_2715",3,"Present","2","2","High","20"
"HMR_2716",1,"Present","1","1","Medium","10"
"HMR_2718",3,"Present","2","2","High","20"
"HMR_2719",1,"Present","1","1","Medium","10"
"HMR_2722",3,"Present","2","2","High","20"
"HMR_2724",1,"Present","1","1","Medium","10"
"HMR_2727",3,"Present","2","2","High","20"
"HMR_2729",1,"Present","1","1","Medium","10"
"HMR_2731",3,"Present","2","2","High","20"
"HMR_2732",1,"Present","1","1","Medium","10"
"HMR_2734",3,"Present","2","2","High","20"
"HMR_2735",1,"Present","1","1","Medium","10"
"HMR_2737",3,"Present","2","2","High","20"
"HMR_2738",1,"Present","1","1","Medium","10"
"HMR_2740",3,"Present","2","2","High","20"
"HMR_2741",1,"Present","1","1","Medium","10"
"HMR_2744",3,"Present","2","2","High","20"
"HMR_2745",1,"Present","1","1","Medium","10"
"HMR_2748",3,"Present","2","2","High","20"
"HMR_2750",1,"Present","1","1","Medium","10"
"HMR_2753",3,"Present","2","2","High","20"
"HMR_2754",1,"Present","1","1","Medium","10"
"HMR_2757",3,"Present","2","2","High","20"
"HMR_2758",1,"Present","1","1","Medium","10"
"HMR_2760",3,"Present","2","2","High","20"
"HMR_2761",1,"Present","1","1","Medium","10"
"HMR_2764",3,"Present","2","2","High","20"
"HMR_2766",1,"Present","1","1","Medium","10"
"HMR_2769",3,"Present","2","2","High","20"
"HMR_2770",1,"Present","1","1","Medium","10"
"HMR_2772",3,"Present","2","2","High","20"
"HMR_2773",1,"Present","1","1","Medium","10"
"HMR_2775",3,"Present","2","2","High","20"
"HMR_2776",1,"Present","1","1","Medium","10"
"HMR_3519",NA,"-","-1","-1","-","-2"
"HMR_3520",NA,"-","-1","-1","-","-2"
"HMR_8417",NA,"-","-1","-1","-","-2"
"HMR_8418",NA,"-","-1","-1","-","-2"
"HMR_3027",NA,"-","-1","-1","-","-2"
"HMR_3028",0,"-","0","0","Negative","-8"
"HMR_3029",1,"Present","1","1","Medium","10"
"HMR_3030",1,"Present","1","1","Medium","10"
"HMR_3033",3,"Present","2","2","High","20"
"HMR_3034",1,"Present","1","1","Medium","10"
"HMR_3035",3,"Present","2","2","High","20"
"HMR_3037",1,"Present","1","1","Medium","10"
"HMR_2778",0,"-","0","0","Negative","-8"
"HMR_2780",1,"Present","1","1","Medium","10"
"HMR_2783",3,"Present","2","2","High","20"
"HMR_2785",1,"Present","1","1","Medium","10"
"HMR_2787",0,"-","0","0","Negative","-8"
"HMR_2788",1,"Present","1","1","Medium","10"
"HMR_2789",0,"-","0","0","Negative","-8"
"HMR_2790",1,"Present","1","1","Medium","10"
"HMR_2791",0,"-","0","0","Negative","-8"
"HMR_2792",1,"Present","1","1","Medium","10"
"HMR_2793",0,"-","0","0","Negative","-8"
"HMR_2794",1,"Present","1","1","Medium","10"
"HMR_2795",0,"-","0","0","Negative","-8"
"HMR_2796",1,"Present","1","1","Medium","10"
"HMR_2797",0,"-","0","0","Negative","-8"
"HMR_2798",1,"Present","1","1","Medium","10"
"HMR_2799",0,"-","0","0","Negative","-8"
"HMR_2800",1,"Present","1","1","Medium","10"
"HMR_2801",0,"-","0","0","Negative","-8"
"HMR_2803",1,"Present","1","1","Medium","10"
"HMR_2805",0,"-","0","0","Negative","-8"
"HMR_2806",1,"Present","1","1","Medium","10"
"HMR_2807",0,"-","0","0","Negative","-8"
"HMR_2809",1,"Present","1","1","Medium","10"
"HMR_2811",0,"-","0","0","Negative","-8"
"HMR_2812",1,"Present","1","1","Medium","10"
"HMR_2813",0,"-","0","0","Negative","-8"
"HMR_2814",1,"Present","1","1","Medium","10"
"HMR_2815",0,"-","0","0","Negative","-8"
"HMR_2816",1,"Present","1","1","Medium","10"
"HMR_2817",0,"-","0","0","Negative","-8"
"HMR_2819",1,"Present","1","1","Medium","10"
"HMR_2821",0,"-","0","0","Negative","-8"
"HMR_2822",1,"Present","1","1","Medium","10"
"HMR_2823",0,"-","0","0","Negative","-8"
"HMR_2824",1,"Present","1","1","Medium","10"
"HMR_2825",0,"-","0","0","Negative","-8"
"HMR_2827",1,"Present","1","1","Medium","10"
"HMR_2829",0,"-","0","0","Negative","-8"
