"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"HMR_2514",NA,"-","-1","-1","-","-2"
"HMR_2515",2,"Present","2","2","High","15"
"HMR_2516",0,"-","0","0","Negative","-8"
"HMR_2518",2,"Present","2","2","High","15"
"HMR_2520",3,"Present","2","2","High","20"
"HMR_2522",2,"Present","2","2","High","15"
"HMR_2524",0,"-","0","0","Negative","-8"
"HMR_2526",2,"Present","2","2","High","15"
"HMR_2528",3,"Present","2","2","High","20"
"HMR_2530",2,"Present","2","2","High","15"
"HMR_2533",0,"-","0","0","Negative","-8"
"HMR_2535",2,"Present","2","2","High","15"
"HMR_2537",3,"Present","2","2","High","20"
"HMR_2540",2,"Present","2","2","High","15"
"HMR_2541",0,"-","0","0","Negative","-8"
"HMR_2542",2,"Present","2","2","High","15"
"HMR_2543",3,"Present","2","2","High","20"
"HMR_2544",0,"-","0","0","Negative","-8"
"HMR_2545",NA,"-","-1","-1","-","-2"
"HMR_2546",2,"Present","2","2","High","15"
"HMR_2548",2,"Present","2","2","High","15"
"HMR_2549",NA,"-","-1","-1","-","-2"
"HMR_2550",NA,"-","-1","-1","-","-2"
"HMR_2551",3,"Present","2","2","High","20"
"HMR_2552",1,"Present","1","1","Medium","10"
"HMR_2553",1,"Present","1","1","Medium","10"
"HMR_2555",1,"Present","1","1","Medium","10"
"HMR_2556",1,"Present","1","1","Medium","10"
"HMR_2557",0,"-","0","0","Negative","-8"
"HMR_2558",NA,"-","-1","-1","-","-2"
"HMR_2559",NA,"-","-1","-1","-","-2"
"HMR_2560",NA,"-","-1","-1","-","-2"
"HMR_2561",0,"-","0","0","Negative","-8"
"HMR_2562",0,"-","0","0","Negative","-8"
"HMR_2563",0,"-","0","0","Negative","-8"
"HMR_2565",0,"-","0","0","Negative","-8"
"HMR_2566",0,"-","0","0","Negative","-8"
"HMR_2567",NA,"-","-1","-1","-","-2"
"HMR_2568",0,"-","0","0","Negative","-8"
"HMR_2570",0,"-","0","0","Negative","-8"
"HMR_2571",NA,"-","-1","-1","-","-2"
"HMR_2572",0,"-","0","0","Negative","-8"
"HMR_2573",0,"-","0","0","Negative","-8"
"HMR_2574",0,"-","0","0","Negative","-8"
"HMR_2576",0,"-","0","0","Negative","-8"
"HMR_2577",NA,"-","-1","-1","-","-2"
"HMR_2578",0,"-","0","0","Negative","-8"
"HMR_2579",0,"-","0","0","Negative","-8"
"HMR_2580",0,"-","0","0","Negative","-8"
"HMR_2581",3,"Present","2","2","High","20"
"HMR_2582",3,"Present","2","2","High","20"
"HMR_2583",3,"Present","2","2","High","20"
"HMR_2584",3,"Present","2","2","High","20"
"HMR_2586",0,"-","0","0","Negative","-8"
"HMR_2587",NA,"-","-1","-1","-","-2"
"HMR_2588",0,"-","0","0","Negative","-8"
"HMR_2368",0,"-","0","0","Negative","-8"
"HMR_2371",2,"Present","2","2","High","15"
"HMR_2374",NA,"-","-1","-1","-","-2"
"HMR_2376",NA,"-","-1","-1","-","-2"
"HMR_2378",3,"Present","2","2","High","20"
"HMR_2380",0,"-","0","0","Negative","-8"
"HMR_2383",2,"Present","2","2","High","15"
"HMR_2387",0,"-","0","0","Negative","-8"
"HMR_2389",2,"Present","2","2","High","15"
"HMR_2391",NA,"-","-1","-1","-","-2"
"HMR_2393",NA,"-","-1","-1","-","-2"
"HMR_2395",2,"Present","2","2","High","15"
"HMR_2397",0,"-","0","0","Negative","-8"
"HMR_2399",2,"Present","2","2","High","15"
"HMR_2401",3,"Present","2","2","High","20"
"HMR_2403",NA,"-","-1","-1","-","-2"
"HMR_2408",0,"-","0","0","Negative","-8"
"HMR_2409",0,"-","0","0","Negative","-8"
"HMR_2410",0,"-","0","0","Negative","-8"
"HMR_2411",0,"-","0","0","Negative","-8"
"HMR_2412",NA,"-","-1","-1","-","-2"
"HMR_2415",2,"Present","2","2","High","15"
"HMR_2417",0,"-","0","0","Negative","-8"
"HMR_2419",2,"Present","2","2","High","15"
"HMR_2421",3,"Present","2","2","High","20"
"HMR_2423",2,"Present","2","2","High","15"
"HMR_2426",0,"-","0","0","Negative","-8"
"HMR_2428",2,"Present","2","2","High","15"
"HMR_2430",3,"Present","2","2","High","20"
"HMR_2433",2,"Present","2","2","High","15"
"HMR_2434",0,"-","0","0","Negative","-8"
"HMR_2435",2,"Present","2","2","High","15"
"HMR_2436",3,"Present","2","2","High","20"
"HMR_3444",3,"Present","2","2","High","20"
"HMR_3445",1,"Present","1","1","Medium","10"
"HMR_3446",3,"Present","2","2","High","20"
"HMR_3447",3,"Present","2","2","High","20"
"HMR_3448",3,"Present","2","2","High","20"
"HMR_3449",0,"-","0","0","Negative","-8"
"HMR_3450",2,"Present","2","2","High","15"
"HMR_3452",3,"Present","2","2","High","20"
"HMR_3453",0,"-","0","0","Negative","-8"
"HMR_3454",2,"Present","2","2","High","15"
"HMR_3455",2,"Present","2","2","High","15"
"HMR_3456",3,"Present","2","2","High","20"
"HMR_3457",3,"Present","2","2","High","20"
"HMR_3458",1,"Present","1","1","Medium","10"
"HMR_3459",0,"-","0","0","Negative","-8"
"HMR_3460",0,"-","0","0","Negative","-8"
"HMR_3461",3,"Present","2","2","High","20"
"HMR_3462",0,"-","0","0","Negative","-8"
"HMR_3463",0,"-","0","0","Negative","-8"
"HMR_3464",0,"-","0","0","Negative","-8"
"HMR_3466",0,"-","0","0","Negative","-8"
"HMR_3467",0,"-","0","0","Negative","-8"
"HMR_3468",0,"-","0","0","Negative","-8"
"HMR_3469",0,"-","0","0","Negative","-8"
"HMR_3470",0,"-","0","0","Negative","-8"
"HMR_3471",3,"Present","2","2","High","20"
"HMR_3472",0,"-","0","0","Negative","-8"
"HMR_0931",2,"Present","2","2","High","15"
"HMR_0932",2,"Present","2","2","High","15"
"HMR_0933",2,"Present","2","2","High","15"
"HMR_0934",2,"Present","2","2","High","15"
"HMR_0935",2,"Present","2","2","High","15"
"HMR_0936",2,"Present","2","2","High","15"
"HMR_0937",2,"Present","2","2","High","15"
"HMR_0938",2,"Present","2","2","High","15"
"HMR_0939",2,"Present","2","2","High","15"
"HMR_0940",2,"Present","2","2","High","15"
"HMR_0941",0,"-","0","0","Negative","-8"
"HMR_0942",2,"Present","2","2","High","15"
"HMR_0943",2,"Present","2","2","High","15"
"HMR_0944",2,"Present","2","2","High","15"
"HMR_0945",0,"-","0","0","Negative","-8"
"HMR_0946",2,"Present","2","2","High","15"
"HMR_0947",2,"Present","2","2","High","15"
"HMR_0948",2,"Present","2","2","High","15"
"HMR_0949",0,"-","0","0","Negative","-8"
"HMR_0950",2,"Present","2","2","High","15"
"HMR_0951",2,"Present","2","2","High","15"
"HMR_0953",0,"-","0","0","Negative","-8"
"HMR_0954",2,"Present","2","2","High","15"
"HMR_0955",2,"Present","2","2","High","15"
"HMR_0956",2,"Present","2","2","High","15"
"HMR_0957",0,"-","0","0","Negative","-8"
"HMR_0958",0,"-","0","0","Negative","-8"
"HMR_0959",0,"-","0","0","Negative","-8"
"HMR_0960",3,"Present","2","2","High","20"
"HMR_0961",0,"-","0","0","Negative","-8"
"HMR_0963",3,"Present","2","2","High","20"
"HMR_0964",0,"-","0","0","Negative","-8"
"HMR_0967",0,"-","0","0","Negative","-8"
"HMR_0969",1,"Present","1","1","Medium","10"
"HMR_0971",0,"-","0","0","Negative","-8"
"HMR_0973",2,"Present","2","2","High","15"
"HMR_0976",0,"-","0","0","Negative","-8"
"HMR_0979",NA,"-","-1","-1","-","-2"
"HMR_0980",2,"Present","2","2","High","15"
"HMR_0981",1,"Present","1","1","Medium","10"
"HMR_0983",0,"-","0","0","Negative","-8"
"HMR_0985",0,"-","0","0","Negative","-8"
"HMR_0986",0,"-","0","0","Negative","-8"
"HMR_0987",0,"-","0","0","Negative","-8"
"HMR_0988",3,"Present","2","2","High","20"
"HMR_0989",NA,"-","-1","-1","-","-2"
"HMR_0990",NA,"-","-1","-1","-","-2"
"HMR_0991",2,"Present","2","2","High","15"
"HMR_0992",2,"Present","2","2","High","15"
"HMR_0993",2,"Present","2","2","High","15"
"HMR_0994",2,"Present","2","2","High","15"
"HMR_0995",0,"-","0","0","Negative","-8"
"HMR_0996",0,"-","0","0","Negative","-8"
"HMR_0997",0,"-","0","0","Negative","-8"
"HMR_0998",0,"-","0","0","Negative","-8"
"HMR_0999",0,"-","0","0","Negative","-8"
"HMR_1000",0,"-","0","0","Negative","-8"
"HMR_1002",0,"-","0","0","Negative","-8"
"HMR_1003",0,"-","0","0","Negative","-8"
"HMR_1004",0,"-","0","0","Negative","-8"
"HMR_1006",0,"-","0","0","Negative","-8"
"HMR_1007",0,"-","0","0","Negative","-8"
"HMR_1008",0,"-","0","0","Negative","-8"
"HMR_1010",0,"-","0","0","Negative","-8"
"HMR_1011",0,"-","0","0","Negative","-8"
"HMR_1013",0,"-","0","0","Negative","-8"
"HMR_1014",0,"-","0","0","Negative","-8"
"HMR_1015",0,"-","0","0","Negative","-8"
"HMR_1016",0,"-","0","0","Negative","-8"
"HMR_1017",0,"-","0","0","Negative","-8"
"HMR_1018",0,"-","0","0","Negative","-8"
"HMR_1020",0,"-","0","0","Negative","-8"
"HMR_1021",0,"-","0","0","Negative","-8"
"HMR_1022",0,"-","0","0","Negative","-8"
"HMR_1023",0,"-","0","0","Negative","-8"
"HMR_1025",0,"-","0","0","Negative","-8"
"HMR_1026",0,"-","0","0","Negative","-8"
"HMR_1027",0,"-","0","0","Negative","-8"
"HMR_1028",0,"-","0","0","Negative","-8"
"HMR_1029",0,"-","0","0","Negative","-8"
"HMR_1030",0,"-","0","0","Negative","-8"
"HMR_1033",0,"-","0","0","Negative","-8"
"HMR_1034",0,"-","0","0","Negative","-8"
"HMR_1037",0,"-","0","0","Negative","-8"
"HMR_1039",0,"-","0","0","Negative","-8"
"HMR_1040",NA,"-","-1","-1","-","-2"
"HMR_1041",NA,"-","-1","-1","-","-2"
"HMR_1042",NA,"-","-1","-1","-","-2"
"HMR_1043",3,"Present","2","2","High","20"
"HMR_1045",3,"Present","2","2","High","20"
"HMR_1048",3,"Present","2","2","High","20"
"HMR_1049",3,"Present","2","2","High","20"
"HMR_1050",2,"Present","2","2","High","15"
"HMR_1053",2,"Present","2","2","High","15"
"HMR_1054",2,"Present","2","2","High","15"
"HMR_1055",0,"-","0","0","Negative","-8"
"HMR_1057",0,"-","0","0","Negative","-8"
"HMR_1058",0,"-","0","0","Negative","-8"
"HMR_1059",1,"Present","1","1","Medium","10"
"HMR_1061",1,"Present","1","1","Medium","10"
"HMR_1062",0,"-","0","0","Negative","-8"
"HMR_1063",0,"-","0","0","Negative","-8"
"HMR_1064",0,"-","0","0","Negative","-8"
"HMR_1065",3,"Present","2","2","High","20"
"HMR_1066",3,"Present","2","2","High","20"
"HMR_1067",3,"Present","2","2","High","20"
"HMR_1068",3,"Present","2","2","High","20"
"HMR_1069",3,"Present","2","2","High","20"
"HMR_1070",3,"Present","2","2","High","20"
"HMR_1071",1,"Present","1","1","Medium","10"
"HMR_1072",1,"Present","1","1","Medium","10"
"HMR_1073",0,"-","0","0","Negative","-8"
"HMR_1074",0,"-","0","0","Negative","-8"
"HMR_1075",0,"-","0","0","Negative","-8"
"HMR_1077",0,"-","0","0","Negative","-8"
"HMR_1079",0,"-","0","0","Negative","-8"
"HMR_3015",2,"Present","2","2","High","15"
"HMR_1080",3,"Present","2","2","High","20"
"HMR_1081",1,"Present","1","1","Medium","10"
"HMR_1084",1,"Present","1","1","Medium","10"
"HMR_1085",3,"Present","2","2","High","20"
"HMR_1087",NA,"-","-1","-1","-","-2"
"HMR_1088",2,"Present","2","2","High","15"
"HMR_1091",2,"Present","2","2","High","15"
"HMR_1092",NA,"-","-1","-1","-","-2"
"HMR_1093",0,"-","0","0","Negative","-8"
"HMR_1096",0,"-","0","0","Negative","-8"
"HMR_1097",0,"-","0","0","Negative","-8"
"HMR_1098",3,"Present","2","2","High","20"
"HMR_1099",0,"-","0","0","Negative","-8"
"HMR_1100",2,"Present","2","2","High","15"
"HMR_1101",2,"Present","2","2","High","15"
"HMR_1102",2,"Present","2","2","High","15"
"HMR_1103",2,"Present","2","2","High","15"
"HMR_1105",2,"Present","2","2","High","15"
"HMR_1106",2,"Present","2","2","High","15"
"HMR_1107",1,"Present","1","1","Medium","10"
"HMR_1108",1,"Present","1","1","Medium","10"
"HMR_1109",1,"Present","1","1","Medium","10"
"HMR_1110",1,"Present","1","1","Medium","10"
"HMR_1111",1,"Present","1","1","Medium","10"
"HMR_1112",1,"Present","1","1","Medium","10"
"HMR_1113",NA,"-","-1","-1","-","-2"
"HMR_1114",NA,"-","-1","-1","-","-2"
"HMR_1115",NA,"-","-1","-1","-","-2"
"HMR_1116",2,"Present","2","2","High","15"
"HMR_1117",2,"Present","2","2","High","15"
"HMR_1119",2,"Present","2","2","High","15"
"HMR_1120",2,"Present","2","2","High","15"
"HMR_1121",2,"Present","2","2","High","15"
"HMR_1122",2,"Present","2","2","High","15"
"HMR_1123",2,"Present","2","2","High","15"
"HMR_1124",2,"Present","2","2","High","15"
"HMR_1125",2,"Present","2","2","High","15"
"HMR_1126",1,"Present","1","1","Medium","10"
"HMR_1127",1,"Present","1","1","Medium","10"
"HMR_1128",1,"Present","1","1","Medium","10"
"HMR_1129",3,"Present","2","2","High","20"
"HMR_1130",3,"Present","2","2","High","20"
"HMR_1131",3,"Present","2","2","High","20"
"HMR_1132",3,"Present","2","2","High","20"
"HMR_1133",3,"Present","2","2","High","20"
"HMR_1134",3,"Present","2","2","High","20"
"HMR_1136",NA,"-","-1","-1","-","-2"
"HMR_1137",1,"Present","1","1","Medium","10"
"HMR_1138",1,"Present","1","1","Medium","10"
"HMR_1139",1,"Present","1","1","Medium","10"
"HMR_1140",1,"Present","1","1","Medium","10"
"HMR_1142",NA,"-","-1","-1","-","-2"
"HMR_1146",2,"Present","2","2","High","15"
"HMR_1147",2,"Present","2","2","High","15"
"HMR_1148",2,"Present","2","2","High","15"
"HMR_1149",2,"Present","2","2","High","15"
"HMR_1150",2,"Present","2","2","High","15"
"HMR_1151",2,"Present","2","2","High","15"
"HMR_1152",2,"Present","2","2","High","15"
"HMR_1153",2,"Present","2","2","High","15"
"HMR_1154",2,"Present","2","2","High","15"
"HMR_1155",2,"Present","2","2","High","15"
"HMR_1156",2,"Present","2","2","High","15"
"HMR_1157",2,"Present","2","2","High","15"
"HMR_1158",2,"Present","2","2","High","15"
"HMR_1159",2,"Present","2","2","High","15"
"HMR_1160",2,"Present","2","2","High","15"
"HMR_1161",0,"-","0","0","Negative","-8"
"HMR_1162",0,"-","0","0","Negative","-8"
"HMR_1163",0,"-","0","0","Negative","-8"
"HMR_1164",0,"-","0","0","Negative","-8"
"HMR_1165",2,"Present","2","2","High","15"
"HMR_1166",0,"-","0","0","Negative","-8"
"HMR_1167",2,"Present","2","2","High","15"
"HMR_1168",0,"-","0","0","Negative","-8"
"HMR_1170",0,"-","0","0","Negative","-8"
"HMR_1171",0,"-","0","0","Negative","-8"
"HMR_1186",NA,"-","-1","-1","-","-2"
"HMR_1190",2,"Present","2","2","High","15"
"HMR_1191",2,"Present","2","2","High","15"
"HMR_1192",2,"Present","2","2","High","15"
"HMR_1193",2,"Present","2","2","High","15"
"HMR_1194",2,"Present","2","2","High","15"
"HMR_1195",2,"Present","2","2","High","15"
"HMR_1196",2,"Present","2","2","High","15"
"HMR_1197",NA,"-","-1","-1","-","-2"
"HMR_1198",NA,"-","-1","-1","-","-2"
"HMR_1199",NA,"-","-1","-1","-","-2"
"HMR_1200",2,"Present","2","2","High","15"
"HMR_1201",2,"Present","2","2","High","15"
"HMR_1202",2,"Present","2","2","High","15"
"HMR_1203",2,"Present","2","2","High","15"
"HMR_1204",0,"-","0","0","Negative","-8"
"HMR_1205",0,"-","0","0","Negative","-8"
"HMR_1206",0,"-","0","0","Negative","-8"
"HMR_1207",0,"-","0","0","Negative","-8"
"HMR_1208",2,"Present","2","2","High","15"
"HMR_1209",0,"-","0","0","Negative","-8"
"HMR_1210",2,"Present","2","2","High","15"
"HMR_1211",0,"-","0","0","Negative","-8"
"HMR_1212",0,"-","0","0","Negative","-8"
"HMR_1213",0,"-","0","0","Negative","-8"
"HMR_1228",0,"-","0","0","Negative","-8"
"HMR_1229",0,"-","0","0","Negative","-8"
"HMR_1230",0,"-","0","0","Negative","-8"
"HMR_1231",2,"Present","2","2","High","15"
"HMR_1232",2,"Present","2","2","High","15"
"HMR_1233",2,"Present","2","2","High","15"
"HMR_1234",1,"Present","1","1","Medium","10"
"HMR_1235",1,"Present","1","1","Medium","10"
"HMR_1236",1,"Present","1","1","Medium","10"
"HMR_1237",1,"Present","1","1","Medium","10"
"HMR_1238",1,"Present","1","1","Medium","10"
"HMR_1239",1,"Present","1","1","Medium","10"
"HMR_1241",NA,"-","-1","-1","-","-2"
"HMR_1244",2,"Present","2","2","High","15"
"HMR_1245",2,"Present","2","2","High","15"
"HMR_1246",2,"Present","2","2","High","15"
"HMR_1247",NA,"-","-1","-1","-","-2"
"HMR_1248",2,"Present","2","2","High","15"
"HMR_1249",2,"Present","2","2","High","15"
"HMR_1250",2,"Present","2","2","High","15"
"HMR_1251",2,"Present","2","2","High","15"
"HMR_1253",0,"-","0","0","Negative","-8"
"HMR_1254",0,"-","0","0","Negative","-8"
"HMR_1255",0,"-","0","0","Negative","-8"
"HMR_1256",0,"-","0","0","Negative","-8"
"HMR_1257",2,"Present","2","2","High","15"
"HMR_1258",0,"-","0","0","Negative","-8"
"HMR_1259",2,"Present","2","2","High","15"
"HMR_1260",0,"-","0","0","Negative","-8"
"HMR_1261",0,"-","0","0","Negative","-8"
"HMR_1262",0,"-","0","0","Negative","-8"
"HMR_1263",2,"Present","2","2","High","15"
"HMR_1264",2,"Present","2","2","High","15"
"HMR_1265",2,"Present","2","2","High","15"
"HMR_1266",2,"Present","2","2","High","15"
"HMR_1270",0,"-","0","0","Negative","-8"
"HMR_1271",0,"-","0","0","Negative","-8"
"HMR_1272",0,"-","0","0","Negative","-8"
"HMR_1273",0,"-","0","0","Negative","-8"
"HMR_1274",2,"Present","2","2","High","15"
"HMR_1275",0,"-","0","0","Negative","-8"
"HMR_1276",2,"Present","2","2","High","15"
"HMR_1277",0,"-","0","0","Negative","-8"
"HMR_1278",0,"-","0","0","Negative","-8"
"HMR_1279",0,"-","0","0","Negative","-8"
"HMR_1280",2,"Present","2","2","High","15"
"HMR_1281",2,"Present","2","2","High","15"
"HMR_1282",2,"Present","2","2","High","15"
"HMR_1285",NA,"-","-1","-1","-","-2"
"HMR_1287",NA,"-","-1","-1","-","-2"
"HMR_1288",3,"Present","2","2","High","20"
"HMR_1289",3,"Present","2","2","High","20"
"HMR_1290",2,"Present","2","2","High","15"
"HMR_1291",0,"-","0","0","Negative","-8"
"HMR_1292",0,"-","0","0","Negative","-8"
"HMR_1293",0,"-","0","0","Negative","-8"
"HMR_1294",0,"-","0","0","Negative","-8"
"HMR_1295",0,"-","0","0","Negative","-8"
"HMR_1296",1,"Present","1","1","Medium","10"
"HMR_1297",3,"Present","2","2","High","20"
"HMR_1298",0,"-","0","0","Negative","-8"
"HMR_1299",0,"-","0","0","Negative","-8"
"HMR_1300",0,"-","0","0","Negative","-8"
"HMR_1301",0,"-","0","0","Negative","-8"
"HMR_1302",0,"-","0","0","Negative","-8"
"HMR_1303",0,"-","0","0","Negative","-8"
"HMR_1304",0,"-","0","0","Negative","-8"
"HMR_4796",1,"Present","1","1","Medium","10"
"HMR_8545",0,"-","0","0","Negative","-8"
"HMR_8546",2,"Present","2","2","High","15"
"HMR_8547",NA,"-","-1","-1","-","-2"
"HMR_8548",1,"Present","1","1","Medium","10"
"HMR_8549",NA,"-","-1","-1","-","-2"
"HMR_8550",1,"Present","1","1","Medium","10"
"HMR_8552",NA,"-","-1","-1","-","-2"
"HMR_8554",0,"-","0","0","Negative","-8"
"HMR_8555",0,"-","0","0","Negative","-8"
"HMR_8556",0,"-","0","0","Negative","-8"
"HMR_8557",0,"-","0","0","Negative","-8"
"HMR_8558",0,"-","0","0","Negative","-8"
"HMR_8559",0,"-","0","0","Negative","-8"
"HMR_8560",3,"Present","2","2","High","20"
"HMR_8561",NA,"-","-1","-1","-","-2"
"HMR_0154",1,"Present","1","1","Medium","10"
"HMR_0189",0,"-","0","0","Negative","-8"
"HMR_0193",0,"-","0","0","Negative","-8"
"HMR_0197",0,"-","0","0","Negative","-8"
"HMR_0201",0,"-","0","0","Negative","-8"
"HMR_0206",0,"-","0","0","Negative","-8"
"HMR_0210",0,"-","0","0","Negative","-8"
"HMR_0214",0,"-","0","0","Negative","-8"
"HMR_0223",0,"-","0","0","Negative","-8"
"HMR_0230",0,"-","0","0","Negative","-8"
"HMR_0234",0,"-","0","0","Negative","-8"
"HMR_0238",0,"-","0","0","Negative","-8"
"HMR_0242",0,"-","0","0","Negative","-8"
"HMR_0246",0,"-","0","0","Negative","-8"
"HMR_0250",0,"-","0","0","Negative","-8"
"HMR_0256",0,"-","0","0","Negative","-8"
"HMR_0260",0,"-","0","0","Negative","-8"
"HMR_0264",0,"-","0","0","Negative","-8"
"HMR_0268",0,"-","0","0","Negative","-8"
"HMR_0272",0,"-","0","0","Negative","-8"
"HMR_0276",0,"-","0","0","Negative","-8"
"HMR_0280",0,"-","0","0","Negative","-8"
"HMR_0284",0,"-","0","0","Negative","-8"
"HMR_0290",0,"-","0","0","Negative","-8"
"HMR_0294",0,"-","0","0","Negative","-8"
"HMR_0298",0,"-","0","0","Negative","-8"
"HMR_0302",0,"-","0","0","Negative","-8"
"HMR_0306",0,"-","0","0","Negative","-8"
"HMR_0310",0,"-","0","0","Negative","-8"
"HMR_0314",0,"-","0","0","Negative","-8"
"HMR_0320",0,"-","0","0","Negative","-8"
"HMR_0324",0,"-","0","0","Negative","-8"
"HMR_0328",0,"-","0","0","Negative","-8"
"HMR_0332",0,"-","0","0","Negative","-8"
"HMR_0338",0,"-","0","0","Negative","-8"
"HMR_0342",0,"-","0","0","Negative","-8"
"HMR_0346",0,"-","0","0","Negative","-8"
"HMR_0350",0,"-","0","0","Negative","-8"
"HMR_0354",0,"-","0","0","Negative","-8"
"HMR_0358",0,"-","0","0","Negative","-8"
"HMR_0362",0,"-","0","0","Negative","-8"
"HMR_0366",0,"-","0","0","Negative","-8"
"HMR_0370",0,"-","0","0","Negative","-8"
"HMR_0374",0,"-","0","0","Negative","-8"
"HMR_0378",0,"-","0","0","Negative","-8"
"HMR_0382",0,"-","0","0","Negative","-8"
"HMR_0386",0,"-","0","0","Negative","-8"
"HMR_0390",0,"-","0","0","Negative","-8"
"HMR_0394",0,"-","0","0","Negative","-8"
"HMR_0398",0,"-","0","0","Negative","-8"
"HMR_0402",0,"-","0","0","Negative","-8"
"HMR_0406",0,"-","0","0","Negative","-8"
"HMR_0410",0,"-","0","0","Negative","-8"
"HMR_0414",0,"-","0","0","Negative","-8"
"HMR_0418",0,"-","0","0","Negative","-8"
"HMR_0422",0,"-","0","0","Negative","-8"
"HMR_0426",0,"-","0","0","Negative","-8"
"HMR_0430",0,"-","0","0","Negative","-8"
"HMR_0434",0,"-","0","0","Negative","-8"
"HMR_0438",0,"-","0","0","Negative","-8"
"HMR_3009",0,"-","0","0","Negative","-8"
"HMR_3475",0,"-","0","0","Negative","-8"
"HMR_3476",NA,"-","-1","-1","-","-2"
"HMR_3477",NA,"-","-1","-1","-","-2"
"HMR_0159",0,"-","0","0","Negative","-8"
"HMR_2591",0,"-","0","0","Negative","-8"
"HMR_2594",0,"-","0","0","Negative","-8"
"HMR_2599",0,"-","0","0","Negative","-8"
"HMR_2602",0,"-","0","0","Negative","-8"
"HMR_2605",0,"-","0","0","Negative","-8"
"HMR_2608",0,"-","0","0","Negative","-8"
"HMR_2611",0,"-","0","0","Negative","-8"
"HMR_2614",0,"-","0","0","Negative","-8"
"HMR_2620",0,"-","0","0","Negative","-8"
"HMR_2623",0,"-","0","0","Negative","-8"
"HMR_2626",0,"-","0","0","Negative","-8"
"HMR_2633",0,"-","0","0","Negative","-8"
"HMR_2636",0,"-","0","0","Negative","-8"
"HMR_2642",0,"-","0","0","Negative","-8"
"HMR_2648",0,"-","0","0","Negative","-8"
"HMR_2651",0,"-","0","0","Negative","-8"
"HMR_2654",0,"-","0","0","Negative","-8"
"HMR_2657",0,"-","0","0","Negative","-8"
"HMR_2660",0,"-","0","0","Negative","-8"
"HMR_2663",0,"-","0","0","Negative","-8"
"HMR_2666",0,"-","0","0","Negative","-8"
"HMR_2669",0,"-","0","0","Negative","-8"
"HMR_2672",0,"-","0","0","Negative","-8"
